order_id,item_id,order_type,site
1,570,real,F9
2,160,real,F15
2,890,real,F15
2,660,real,F15
2,450,real,F15
2,100,real,F15
3,880,real,F20
3,920,real,F20
3,1040,real,F20
3,500,real,F20
4,310,real,F12
4,220,real,F12
4,640,real,F12
5,580,real,F14
5,830,real,F14
5,560,real,F14
5,440,real,F14
6,410,real,F20
6,1090,real,F20
6,340,real,F20
6,730,real,F20
7,530,real,F14
7,790,real,F14
8,590,real,F18
9,520,real,F20
9,310,real,F20
9,610,real,F20
10,250,real,F20
10,500,real,F20
10,1020,real,F20
11,350,real,F19
12,760,real,F20
12,230,real,F20
12,550,real,F20
13,1010,real,F20
13,500,real,F20
14,490,real,F9
14,360,real,F9
14,180,real,F9
14,460,real,F9
15,740,real,F20
15,1090,real,F20
15,280,real,F20
16,650,real,F12
16,420,real,F12
16,120,real,F12
17,120,real,F20
17,730,real,F20
17,260,real,F20
17,820,real,F20
18,750,real,F20
18,760,real,F20
18,290,real,F20
18,570,real,F20
18,1010,real,F20
19,1090,real,F20
19,350,real,F20
20,700,real,F20
20,480,real,F20
20,200,real,F20
21,320,real,F20
21,520,real,F20
21,980,real,F20
22,900,real,F20
22,540,real,F20
22,310,real,F20
22,510,real,F20
22,770,real,F20
23,450,real,F15
23,800,real,F15
23,930,real,F15
24,460,real,F8
24,130,real,F8
25,240,real,F7
25,480,real,F7
26,710,real,F20
27,400,real,F20
27,390,real,F20
27,690,real,F20
27,1060,real,F20
27,570,real,F20
28,220,real,F6
29,390,real,F14
29,840,real,F14
29,630,real,F14
30,840,real,F20
30,800,real,F20
30,760,real,F20
30,600,real,F20
30,120,real,F20
31,410,real,F6
31,170,real,F6
32,950,real,F20
33,430,real,F5
33,290,real,F5
34,540,real,F15
34,590,real,F15
34,220,real,F15
34,140,real,F15
35,670,real,F12
35,270,real,F12
35,530,real,F12
36,130,real,F20
36,570,real,F20
37,110,real,F20
38,960,real,F20
38,780,real,F20
39,990,real,F20
39,830,real,F20
39,340,real,F20
39,800,real,F20
40,910,real,F18
40,260,real,F18
40,120,real,F18
40,330,real,F18
40,240,real,F18
41,190,real,F20
41,1080,real,F20
42,340,real,F5
43,710,real,F20
43,280,real,F20
43,920,real,F20
43,650,real,F20
43,400,real,F20
44,470,real,F11
44,220,real,F11
44,420,real,F11
45,190,real,F20
45,460,real,F20
45,1090,real,F20
45,830,real,F20
45,600,real,F20
46,250,real,F20
46,640,real,F20
46,350,real,F20
46,960,real,F20
46,760,real,F20
47,280,real,F15
47,960,real,F15
47,290,real,F15
47,910,real,F15
47,930,real,F15
48,760,real,F20
48,880,real,F20
48,780,real,F20
48,520,real,F20
49,290,real,F6
50,800,real,F14
51,340,real,F12
51,530,real,F12
51,490,real,F12
51,370,real,F12
51,110,real,F12
52,100,real,F20
52,830,real,F20
52,240,real,F20
53,880,real,F20
53,1050,real,F20
53,390,real,F20
53,470,real,F20
54,840,real,F20
54,860,real,F20
54,1050,real,F20
54,610,real,F20
55,1020,real,F20
55,710,real,F20
55,820,real,F20
55,790,real,F20
55,900,real,F20
56,470,real,F17
56,840,real,F17
56,670,real,F17
56,880,real,F17
57,1060,real,F20
57,920,real,F20
57,790,real,F20
57,580,real,F20
58,540,real,F9
59,720,real,F20
59,960,real,F20
59,580,real,F20
59,280,real,F20
60,980,real,F20
60,650,real,F20
60,950,real,F20
61,990,real,F20
61,1060,real,F20
62,440,real,F15
62,590,real,F15
63,700,real,F20
63,1050,real,F20
64,630,real,F20
64,830,real,F20
65,310,real,F7
66,1030,real,F20
66,470,real,F20
66,390,real,F20
66,870,real,F20
66,240,real,F20
67,630,real,F20
67,710,real,F20
67,860,real,F20
68,390,real,F9
68,170,real,F9
68,530,real,F9
69,500,real,F20
69,470,real,F20
69,1060,real,F20
