order_id,item_id,order_type,site
1,650,real,F20
1,770,real,F20
1,830,real,F20
1,760,real,F20
1,160,real,F20
2,240,real,F12
2,320,real,F12
2,100,real,F12
2,720,real,F12
3,220,real,F20
3,380,real,F20
4,1080,real,F20
4,200,real,F20
4,770,real,F20
4,340,real,F20
4,660,real,F20
5,1090,real,F20
6,920,real,F20
6,130,real,F20
6,410,real,F20
6,830,real,F20
7,300,real,F20
7,1090,real,F20
7,360,real,F20
7,610,real,F20
8,170,real,F9
9,900,real,F20
9,1080,real,F20
9,920,real,F20
10,220,real,F13
10,390,real,F13
10,280,real,F13
10,470,real,F13
10,710,real,F13
11,1060,real,F20
11,380,real,F20
11,260,real,F20
11,780,real,F20
11,1010,real,F20
12,430,real,F20
12,280,real,F20
12,960,real,F20
12,270,real,F20
12,560,real,F20
13,980,real,F19
13,510,real,F19
13,1050,real,F19
13,1030,real,F19
13,690,real,F19
14,970,real,F17
14,630,real,F17
14,190,real,F17
14,730,real,F17
15,490,real,F14
16,420,real,F20
16,1010,real,F20
16,620,real,F20
16,1090,real,F20
17,360,real,F20
17,740,real,F20
17,290,real,F20
17,220,real,F20
17,1050,real,F20
18,580,real,F20
18,1040,real,F20
18,560,real,F20
18,570,real,F20
18,930,real,F20
19,520,real,F20
19,810,real,F20
19,590,real,F20
20,160,real,F14
21,210,real,F11
21,370,real,F11
21,560,real,F11
22,300,real,F4
23,220,real,F20
23,1070,real,F20
23,690,real,F20
24,560,real,F20
24,1080,real,F20
25,830,real,F20
25,540,real,F20
26,840,real,F20
26,1010,real,F20
26,210,real,F20
27,400,real,F15
27,490,real,F15
27,520,real,F15
27,100,real,F15
27,850,real,F15
28,730,real,F15
28,280,real,F15
29,370,real,F14
29,780,real,F14
29,160,real,F14
30,830,real,F17
30,390,real,F17
30,940,real,F17
30,510,real,F17
31,840,real,F20
31,490,real,F20
31,630,real,F20
31,590,real,F20
32,910,real,F18
32,100,real,F18
32,220,real,F18
32,480,real,F18
33,160,real,F20
33,930,real,F20
33,600,real,F20
34,1060,real,F20
35,900,real,F17
36,980,real,F16
36,730,real,F16
37,830,real,F20
37,1040,real,F20
37,500,real,F20
37,650,real,F20
38,880,real,F19
38,180,real,F19
38,190,real,F19
38,330,real,F19
39,120,real,F12
39,150,real,F12
39,730,real,F12
40,310,real,F13
40,460,real,F13
41,430,real,F12
41,740,real,F12
42,640,real,F20
42,1050,real,F20
43,1050,real,F20
43,1040,real,F20
43,200,real,F20
44,1060,real,F20
44,880,real,F20
45,810,real,F20
45,570,real,F20
45,990,real,F20
46,1050,real,F20
46,770,real,F20
46,290,real,F20
46,740,real,F20
47,770,real,F13
47,100,real,F13
47,250,real,F13
47,630,real,F13
47,670,real,F13
48,510,real,F20
49,870,real,F20
49,650,real,F20
50,620,real,F17
50,750,real,F17
50,130,real,F17
51,380,real,F16
51,120,real,F16
51,920,real,F16
52,820,real,F16
52,340,real,F16
53,460,real,F8
53,130,real,F8
54,980,real,F20
54,470,real,F20
55,410,real,F10
55,330,real,F10
55,580,real,F10
56,860,real,F15
56,320,real,F15
57,1020,real,F20
57,310,real,F20
57,1080,real,F20
58,670,real,F20
58,250,real,F20
58,720,real,F20
59,530,real,F12
59,680,real,F12
60,840,real,F19
61,820,real,F19
61,450,real,F19
61,320,real,F19
61,1000,real,F19
62,670,real,F20
62,460,real,F20
62,540,real,F20
62,780,real,F20
62,940,real,F20
63,1030,real,F20
63,480,real,F20
63,910,real,F20
