order_id,item_id,order_type,site
1,540,real,F20
1,180,real,F20
1,1080,real,F20
2,880,real,F20
2,490,real,F20
2,590,real,F20
2,500,real,F20
2,710,real,F20
3,390,real,F9
3,310,real,F9
4,530,real,F9
5,1030,real,F18
5,990,real,F18
6,570,real,F20
6,670,real,F20
7,810,real,F20
7,610,real,F20
7,510,real,F20
7,490,real,F20
8,520,real,F20
8,660,real,F20
8,1000,real,F20
9,930,real,F20
9,870,real,F20
9,970,real,F20
9,670,real,F20
9,550,real,F20
10,880,real,F20
11,550,real,F18
12,750,real,F20
12,130,real,F20
12,350,real,F20
12,930,real,F20
13,630,real,F20
13,180,real,F20
13,440,real,F20
14,960,real,F20
14,520,real,F20
14,110,real,F20
14,650,real,F20
15,650,real,F20
15,350,real,F20
15,280,real,F20
15,300,real,F20
16,1090,real,F20
16,280,real,F20
16,550,real,F20
16,860,real,F20
17,590,real,F20
17,520,real,F20
17,170,real,F20
17,780,real,F20
17,1070,real,F20
18,690,real,F11
18,600,real,F11
19,700,real,F20
19,820,real,F20
20,760,real,F20
20,890,real,F20
20,290,real,F20
21,570,real,F13
22,790,real,F20
22,150,real,F20
22,640,real,F20
23,480,real,F17
23,920,real,F17
23,1090,real,F17
24,860,real,F20
24,370,real,F20
24,580,real,F20
24,340,real,F20
25,1010,real,F20
25,730,real,F20
25,540,real,F20
26,830,real,F20
26,610,real,F20
26,290,real,F20
27,120,real,F20
27,200,real,F20
27,1020,real,F20
28,330,real,F16
28,960,real,F16
28,780,real,F16
28,930,real,F16
29,660,real,F12
29,510,real,F12
30,580,real,F20
31,240,real,F20
31,1090,real,F20
31,350,real,F20
31,1020,real,F20
31,380,real,F20
32,340,real,F20
32,430,real,F20
32,270,real,F20
32,900,real,F20
32,980,real,F20
33,530,real,F10
33,110,real,F10
34,780,real,F20
34,270,real,F20
34,570,real,F20
35,950,real,F20
36,640,real,F20
36,930,real,F20
37,980,real,F20
37,550,real,F20
37,870,real,F20
37,850,real,F20
38,670,real,F14
39,490,real,F16
39,820,real,F16
39,600,real,F16
40,750,real,F20
40,460,real,F20
41,730,real,F14
41,630,real,F14
42,1060,real,F20
42,240,real,F20
42,720,real,F20
43,800,real,F20
43,330,real,F20
43,950,real,F20
43,940,real,F20
43,340,real,F20
44,120,real,F20
44,850,real,F20
44,460,real,F20
45,880,real,F20
46,670,real,F20
46,820,real,F20
47,510,real,F20
47,440,real,F20
48,850,real,F20
48,210,real,F20
49,600,real,F20
49,350,real,F20
49,730,real,F20
49,590,real,F20
49,690,real,F20
50,780,real,F13
50,460,real,F13
50,100,real,F13
51,730,real,F20
51,680,real,F20
51,230,real,F20
51,590,real,F20
51,490,real,F20
52,310,real,F20
53,490,real,F20
53,410,real,F20
53,860,real,F20
53,310,real,F20
