order_id,item_id,order_type,site
1,340,real,F20
1,950,real,F20
1,880,real,F20
1,320,real,F20
2,940,real,F20
3,170,real,F20
4,880,real,F20
4,220,real,F20
4,350,real,F20
4,210,real,F20
4,740,real,F20
5,270,real,F20
6,330,real,F20
6,770,real,F20
6,820,real,F20
6,360,real,F20
7,750,real,F20
7,410,real,F20
7,310,real,F20
7,480,real,F20
8,550,real,F20
8,630,real,F20
9,1030,real,F20
9,900,real,F20
10,1000,real,F20
10,260,real,F20
10,850,real,F20
11,370,real,F5
12,650,real,F20
12,720,real,F20
12,390,real,F20
12,1080,real,F20
12,670,real,F20
13,940,real,F20
13,820,real,F20
14,290,real,F13
14,820,real,F13
14,190,real,F13
15,300,real,F20
15,610,real,F20
16,750,real,F20
17,1010,real,F18
17,460,real,F18
18,450,real,F20
18,690,real,F20
18,1070,real,F20
18,330,real,F20
19,310,real,F14
19,340,real,F14
20,270,real,F20
20,710,real,F20
20,510,real,F20
20,1080,real,F20
20,960,real,F20
21,780,real,F20
22,360,real,F8
23,130,real,F20
24,210,real,F20
24,1070,real,F20
25,390,real,F10
25,350,real,F10
26,390,real,F9
27,360,real,F20
27,550,real,F20
27,370,real,F20
27,1020,real,F20
28,210,real,F20
28,130,real,F20
28,820,real,F20
28,920,real,F20
29,260,real,F20
29,870,real,F20
29,550,real,F20
29,210,real,F20
30,290,real,F20
30,780,real,F20
30,590,real,F20
31,500,real,F18
31,330,real,F18
31,260,real,F18
31,810,real,F18
31,520,real,F18
32,110,real,F20
32,550,real,F20
33,450,real,F20
33,350,real,F20
33,580,real,F20
33,850,real,F20
34,640,real,F20
34,620,real,F20
34,770,real,F20
34,650,real,F20
34,720,real,F20
35,810,real,F18
36,640,real,F18
36,1060,real,F18
36,170,real,F18
36,530,real,F18
37,930,real,F20
37,840,real,F20
37,510,real,F20
37,470,real,F20
37,620,real,F20
38,420,real,F20
38,760,real,F20
38,900,real,F20
38,740,real,F20
39,820,real,F20
39,540,real,F20
40,580,real,F9
41,750,real,F12
41,320,real,F12
41,720,real,F12
42,850,real,F20
43,270,real,F9
43,570,real,F9
44,550,real,F20
44,680,real,F20
44,180,real,F20
44,940,real,F20
44,530,real,F20
45,680,real,F14
45,700,real,F14
46,760,real,F20
46,790,real,F20
46,740,real,F20
46,1080,real,F20
46,850,real,F20
47,690,real,F20
47,480,real,F20
47,940,real,F20
47,390,real,F20
47,440,real,F20
48,180,real,F14
48,540,real,F14
48,460,real,F14
48,590,real,F14
49,1000,real,F20
50,890,real,F18
