order_id,item_id,order_type,site
1,540,real,F20
1,440,real,F20
1,940,real,F20
1,790,real,F20
1,730,real,F20
2,880,real,F20
2,430,real,F20
2,540,real,F20
3,830,real,F20
3,350,real,F20
3,420,real,F20
3,110,real,F20
3,260,real,F20
4,780,real,F20
4,870,real,F20
4,420,real,F20
4,1050,real,F20
5,900,real,F20
5,670,real,F20
5,360,real,F20
6,1020,real,F20
7,140,real,F20
7,340,real,F20
8,560,real,F20
8,860,real,F20
9,430,real,F20
9,220,real,F20
9,990,real,F20
9,1080,real,F20
9,790,real,F20
10,930,real,F20
10,860,real,F20
10,540,real,F20
10,820,real,F20
10,620,real,F20
11,1060,real,F20
11,830,real,F20
12,290,real,F20
12,970,real,F20
12,580,real,F20
13,740,real,F20
13,450,real,F20
14,870,real,F20
14,310,real,F20
14,570,real,F20
14,180,real,F20
14,810,real,F20
15,650,real,F20
16,490,real,F20
16,940,real,F20
17,610,real,F10
17,110,real,F10
17,170,real,F10
17,450,real,F10
17,340,real,F10
18,550,real,F20
18,880,real,F20
19,1090,real,F20
19,1060,real,F20
19,410,real,F20
19,460,real,F20
19,380,real,F20
20,860,real,F20
20,170,real,F20
20,180,real,F20
20,1090,real,F20
20,750,real,F20
21,470,real,F10
22,260,real,F20
22,590,real,F20
22,160,real,F20
22,430,real,F20
22,100,real,F20
23,160,real,F20
23,390,real,F20
23,950,real,F20
23,560,real,F20
23,930,real,F20
24,340,real,F20
24,1010,real,F20
24,280,real,F20
24,130,real,F20
25,960,real,F20
25,910,real,F20
25,160,real,F20
26,960,real,F20
26,750,real,F20
26,840,real,F20
26,760,real,F20
27,690,real,F13
27,440,real,F13
27,240,real,F13
27,200,real,F13
28,410,real,F13
28,140,real,F13
28,750,real,F13
29,520,real,F20
29,820,real,F20
29,1000,real,F20
29,310,real,F20
30,500,real,F20
30,800,real,F20
30,980,real,F20
31,720,real,F20
31,560,real,F20
31,150,real,F20
31,360,real,F20
31,610,real,F20
32,540,real,F10
32,370,real,F10
32,190,real,F10
32,580,real,F10
33,580,real,F20
33,870,real,F20
33,1070,real,F20
33,300,real,F20
33,360,real,F20
34,630,real,F13
34,500,real,F13
34,720,real,F13
35,500,real,F20
35,430,real,F20
35,380,real,F20
36,240,real,F20
36,1050,real,F20
36,350,real,F20
37,560,real,F20
37,180,real,F20
37,570,real,F20
38,470,real,F20
38,400,real,F20
38,720,real,F20
38,510,real,F20
39,760,real,F20
40,880,real,F20
40,1040,real,F20
40,320,real,F20
40,400,real,F20
40,260,real,F20
41,560,real,F9
42,490,real,F16
42,910,real,F16
42,100,real,F16
42,650,real,F16
43,930,real,F20
44,730,real,F14
44,400,real,F14
44,150,real,F14
44,330,real,F14
44,540,real,F14
45,380,real,F12
46,910,real,F16
46,550,real,F16
47,660,real,F20
47,760,real,F20
47,580,real,F20
47,240,real,F20
