item_id,site,lead_18,lead_0
100,F10,1,0
100,F11,3,1
100,F12,0,2
100,F13,2,1
100,F14,1,5
100,F15,2,1
100,F16,1,3
100,F17,5,3
100,F18,5,2
100,F19,2,2
100,F2,1,1
100,F20,43,37
100,F3,3,1
100,F4,0,1
100,F5,1,2
100,F6,1,2
100,F7,1,3
100,F8,4,1
100,F9,1,2
110,F10,2,2
110,F11,4,3
110,F12,2,1
110,F13,5,1
110,F14,0,4
110,F15,1,2
110,F16,2,1
110,F17,3,3
110,F18,2,2
110,F19,2,3
110,F2,1,1
110,F20,65,39
110,F3,2,1
110,F4,1,2
110,F5,2,3
110,F6,3,2
110,F7,2,0
110,F8,0,1
110,F9,5,2
120,F10,0,3
120,F11,2,2
120,F12,2,2
120,F13,1,4
120,F14,2,2
120,F15,3,3
120,F16,3,4
120,F17,0,3
120,F18,2,3
120,F19,2,2
120,F20,41,37
120,F3,3,0
120,F4,3,2
120,F5,2,2
120,F6,2,1
120,F7,0,2
120,F8,1,1
120,F9,0,3
130,F1,0,1
130,F10,0,1
130,F11,3,0
130,F13,0,2
130,F14,4,2
130,F15,3,1
130,F16,2,3
130,F17,2,1
130,F18,3,5
130,F19,2,3
130,F2,1,0
130,F20,35,39
130,F3,3,2
130,F4,0,3
130,F5,2,3
130,F6,0,2
130,F7,0,1
130,F8,2,2
130,F9,1,1
140,F10,4,3
140,F11,1,2
140,F12,2,3
140,F13,5,2
140,F14,1,4
140,F15,1,2
140,F16,4,2
140,F17,3,3
140,F18,2,2
140,F19,1,1
140,F20,53,40
140,F3,4,2
140,F4,1,0
140,F5,0,1
140,F6,1,0
140,F7,0,2
140,F8,0,1
140,F9,3,0
150,F1,0,1
150,F10,0,2
150,F11,3,3
150,F12,1,1
150,F13,2,0
150,F14,2,3
150,F15,1,2
150,F16,5,2
150,F17,1,5
150,F18,2,2
150,F19,5,2
150,F2,1,0
150,F20,54,35
150,F3,4,3
150,F4,2,1
150,F5,1,0
150,F6,3,2
150,F7,5,1
150,F8,0,1
150,F9,1,2
160,F10,1,1
160,F11,1,2
160,F12,2,5
160,F13,1,3
160,F14,2,2
160,F15,2,5
160,F16,6,6
160,F17,0,1
160,F18,2,2
160,F19,3,6
160,F2,0,1
160,F20,49,40
160,F3,1,3
160,F4,1,1
160,F5,2,2
160,F6,1,0
160,F7,1,0
160,F8,2,1
160,F9,1,3
170,F1,1,0
170,F10,3,3
170,F11,1,2
170,F12,1,2
