item_id,site,lead_3,lead_0
100,F1,1,0
100,F10,1,3
100,F11,1,0
100,F12,2,2
100,F13,3,2
100,F14,1,3
100,F15,2,1
100,F16,1,5
100,F17,4,5
100,F18,2,2
100,F20,30,20
100,F3,2,0
100,F5,2,3
100,F6,2,2
100,F8,2,5
100,F9,5,0
110,F10,2,2
110,F12,1,4
110,F13,1,2
110,F14,1,3
110,F15,3,3
110,F16,3,4
110,F17,3,1
110,F18,3,7
110,F19,1,2
110,F20,27,29
110,F5,1,1
110,F6,1,2
110,F7,1,3
120,F10,1,1
120,F11,3,1
120,F13,2,4
120,F14,3,3
120,F15,2,5
120,F16,4,1
120,F17,4,0
120,F18,4,2
120,F19,3,1
120,F20,15,18
120,F5,1,1
120,F7,1,0
120,F8,1,2
120,F9,1,0
130,F11,5,1
130,F12,4,1
130,F13,2,1
130,F14,4,2
130,F15,1,2
130,F16,2,1
130,F17,2,1
130,F18,2,5
130,F19,1,4
130,F2,1,1
130,F20,31,22
130,F3,2,1
130,F4,1,0
130,F7,1,0
130,F8,2,0
130,F9,3,1
140,F10,1,3
140,F11,1,3
140,F12,3,2
140,F13,5,2
140,F14,1,0
140,F15,3,2
140,F16,2,4
140,F17,2,4
140,F18,5,2
140,F19,1,6
140,F20,25,26
140,F4,1,0
140,F5,1,0
140,F6,3,1
140,F7,2,1
140,F8,3,2
150,F10,4,1
150,F11,1,0
150,F12,3,2
150,F14,3,0
150,F15,2,1
150,F16,2,5
150,F17,3,6
150,F18,5,2
150,F19,4,2
150,F2,1,0
150,F20,20,24
150,F3,1,0
150,F5,1,2
150,F6,1,1
150,F8,1,0
150,F9,2,1
160,F10,6,2
160,F11,1,1
160,F12,3,2
160,F13,2,3
160,F14,2,3
160,F15,2,6
160,F16,3,4
160,F17,3,2
160,F18,3,4
160,F19,3,3
160,F20,21,24
160,F3,1,0
160,F4,2,1
160,F7,1,2
160,F8,2,0
170,F10,3,4
170,F11,1,4
170,F12,4,2
170,F13,1,0
170,F15,5,0
170,F16,2,4
170,F17,1,3
170,F18,3,2
170,F19,1,3
170,F20,23,23
170,F3,2,0
170,F4,2,0
170,F5,1,1
170,F6,1,1
170,F7,1,1
180,F10,3,3
180,F11,3,0
180,F12,1,6
180,F13,3,4
180,F14,4,2
180,F15,1,4
180,F16,7,1
180,F17,4,3
180,F18,1,5
180,F19,2,3
180,F20,23,17
180,F3,2,2
180,F4,3,1
180,F5,2,1
180,F6,2,1
180,F7,3,0
180,F8,2,1
190,F11,4,0
190,F12,1,2
190,F13,4,1
190,F14,6,4
190,F16,3,2
190,F17,1,4
190,F18,2,2
190,F19,7,4
190,F20,26,19
190,F4,1,2
190,F5,1,2
190,F8,1,4
200,F11,2,1
200,F12,2,2
200,F13,4,1
200,F14,3,6
200,F15,1,3
200,F16,3,4
200,F17,2,4
200,F18,5,1
200,F19,5,2
200,F20,20,17
200,F3,1,2
200,F5,1,2
200,F6,2,1
200,F7,2,0
200,F8,3,1
200,F9,2,2
210,F1,1,0
210,F10,1,0
210,F11,1,3
210,F12,1,1
210,F13,2,2
210,F14,3,0
210,F15,8,2
210,F17,5,3
210,F18,5,2
210,F19,3,3
210,F20,25,16
210,F4,5,1
210,F5,1,0
210,F6,2,0
210,F7,3,1
210,F8,1,1
210,F9,1,0
220,F10,2,1
220,F11,1,2
220,F12,4,3
220,F13,4,4
220,F14,3,2
220,F16,3,4
220,F17,4,1
220,F18,1,2
220,F19,1,2
220,F20,28,21
220,F3,1,1
220,F4,1,0
220,F6,1,0
220,F7,1,1
220,F8,2,1
220,F9,2,0
230,F10,1,0
230,F11,3,1
230,F12,2,2
230,F13,2,1
230,F14,2,2
230,F15,3,1
230,F16,4,5
230,F17,2,5
230,F18,4,0
230,F19,6,3
230,F20,32,25
230,F3,2,1
230,F4,1,1
230,F5,1,0
230,F9,1,0
240,F10,3,2
240,F11,4,1
240,F12,3,1
240,F13,2,2
240,F14,1,3
240,F15,2,2
240,F16,3,1
240,F17,2,3
240,F18,7,2
240,F19,1,3
240,F2,1,0
240,F20,28,20
240,F4,1,0
240,F5,2,3
240,F6,1,1
240,F7,1,3
240,F8,2,1
250,F11,1,1
250,F12,2,1
250,F13,5,3
250,F14,5,1
250,F15,1,2
250,F16,1,2
250,F17,5,1
250,F18,3,4
250,F19,2,2
250,F2,1,0
250,F20,28,17
250,F3,1,1
250,F4,2,1
250,F5,2,0
250,F6,1,1
250,F7,1,0
250,F8,3,0
260,F10,2,2
260,F11,2,4
260,F12,1,1
260,F13,4,0
260,F14,3,1
260,F15,2,0
260,F16,1,3
260,F17,5,2
260,F18,1,3
260,F19,3,4
260,F20,19,23
260,F3,1,1
260,F4,2,2
270,F10,1,2
270,F11,3,3
270,F12,3,4
270,F13,3,2
270,F14,5,2
270,F15,3,1
270,F16,3,1
270,F17,2,1
270,F18,4,2
270,F19,3,3
270,F20,27,17
270,F4,1,1
270,F5,1,0
270,F6,2,0
270,F9,1,1
280,F10,2,0
280,F11,2,0
280,F12,4,1
280,F13,4,1
280,F14,3,1
280,F15,1,3
280,F16,2,4
280,F17,1,3
280,F18,1,3
280,F19,3,3
280,F2,1,0
280,F20,29,23
280,F4,1,0
280,F5,3,1
280,F6,1,0
280,F7,2,1
280,F8,6,2
280,F9,3,1
290,F10,1,0
290,F11,1,0
290,F12,1,2
290,F13,4,1
290,F15,2,5
290,F16,1,2
290,F17,2,5
290,F18,4,4
290,F19,5,4
290,F20,29,22
290,F4,2,1
290,F5,1,0
290,F6,2,0
290,F7,1,1
290,F8,1,2
290,F9,1,1
300,F10,1,0
300,F13,2,1
300,F14,3,3
300,F15,1,6
300,F16,4,3
300,F18,3,6
300,F19,1,2
300,F20,20,21
300,F4,1,3
300,F5,1,0
300,F6,1,2
300,F8,1,2
300,F9,1,0
310,F10,2,3
310,F11,1,0
310,F13,1,5
310,F15,3,3
310,F16,1,4
310,F17,4,4
310,F18,6,4
310,F19,1,5
310,F2,1,0
310,F20,33,14
310,F4,4,2
310,F5,2,0
310,F7,2,1
310,F8,5,0
310,F9,1,2
320,F10,2,1
320,F11,1,3
320,F12,4,1
320,F14,4,2
320,F15,2,1
320,F16,2,2
320,F17,1,2
320,F18,2,2
320,F19,2,2
320,F20,27,16
320,F5,2,0
320,F7,1,0
320,F8,4,0
320,F9,1,0
330,F10,4,2
330,F12,3,0
330,F13,2,1
330,F14,3,3
330,F15,2,2
330,F16,2,5
330,F17,3,3
330,F18,3,4
330,F19,5,1
330,F20,33,18
330,F4,2,3
330,F6,2,2
330,F9,4,0
340,F10,2,1
340,F11,3,0
340,F12,3,2
340,F13,3,2
340,F14,4,4
340,F15,6,2
340,F16,3,4
340,F17,3,2
340,F18,2,3
340,F19,1,2
340,F20,25,19
340,F5,3,1
340,F6,1,0
340,F7,1,0
340,F9,1,3
350,F10,1,1
350,F11,5,2
350,F12,2,1
350,F13,2,7
350,F14,7,2
350,F15,2,1
350,F16,2,1
350,F17,4,3
350,F18,3,6
350,F19,4,4
350,F20,28,27
350,F5,2,1
350,F6,1,0
350,F7,2,0
350,F9,1,0
360,F10,1,1
360,F11,1,3
360,F12,1,3
360,F13,1,1
360,F14,3,1
360,F15,5,5
360,F16,3,2
360,F17,3,3
360,F18,2,3
360,F19,3,1
360,F20,23,13
360,F6,1,2
360,F8,1,0
360,F9,2,3
370,F10,2,2
370,F11,1,1
370,F12,3,3
370,F13,1,3
370,F14,1,2
370,F15,2,2
370,F16,1,0
370,F17,1,0
370,F18,3,1
370,F19,1,2
370,F20,24,14
370,F6,2,1
370,F8,1,2
370,F9,2,5
380,F10,1,0
380,F11,1,5
380,F12,5,2
380,F13,2,1
380,F14,1,1
380,F15,5,4
380,F16,7,3
380,F17,2,1
380,F18,4,6
380,F19,1,2
380,F20,27,27
380,F6,4,2
380,F8,1,0
380,F9,2,3
390,F11,3,3
390,F13,2,0
390,F14,2,5
390,F15,2,6
390,F17,5,9
390,F18,4,1
390,F19,6,2
390,F20,28,27
390,F6,3,1
390,F7,3,4
390,F8,3,1
400,F10,2,1
400,F12,3,2
400,F13,2,2
400,F14,3,3
400,F15,2,4
400,F16,5,2
400,F17,4,2
400,F18,4,4
400,F19,3,3
400,F20,33,29
400,F6,2,2
400,F7,1,2
400,F8,3,1
400,F9,2,0
410,F10,6,0
410,F11,1,3
410,F12,4,2
410,F13,2,5
410,F14,4,3
410,F15,1,2
410,F16,2,4
410,F17,1,2
410,F18,6,5
410,F19,2,2
410,F2,1,0
410,F20,25,20
410,F5,3,1
410,F6,2,5
410,F7,2,1
410,F8,1,1
410,F9,1,0
420,F10,2,3
420,F11,3,2
420,F12,3,2
420,F13,7,5
420,F14,1,3
420,F15,1,1
420,F16,2,2
420,F17,1,5
420,F18,2,1
420,F20,20,24
420,F5,3,0
420,F6,2,1
420,F7,2,3
420,F8,3,2
420,F9,1,1
430,F10,1,4
430,F11,1,1
430,F12,3,2
430,F13,2,0
430,F14,4,1
430,F15,3,3
430,F16,1,3
430,F17,7,4
430,F18,2,3
430,F19,2,3
430,F2,1,1
430,F20,25,20
430,F6,2,3
430,F7,3,0
430,F9,4,0
440,F10,2,1
440,F11,2,1
440,F12,3,4
440,F13,1,4
440,F14,1,2
440,F15,2,1
440,F16,5,3
440,F17,2,4
440,F18,5,0
440,F19,1,1
440,F2,1,0
440,F20,22,18
440,F6,1,1
440,F7,2,1
440,F8,3,2
440,F9,1,2
450,F10,2,3
450,F11,2,3
450,F12,1,4
450,F13,5,4
450,F14,3,1
450,F15,1,2
450,F17,5,1
450,F18,2,3
450,F19,3,7
450,F20,33,16
450,F6,3,4
450,F7,3,0
450,F8,1,4
450,F9,2,2
460,F10,3,2
460,F12,2,3
460,F13,3,2
460,F14,3,0
460,F16,1,1
460,F17,4,2
460,F18,3,4
460,F19,7,2
460,F2,1,0
460,F20,21,19
460,F7,2,0
460,F8,2,2
460,F9,3,2
470,F11,4,4
470,F12,1,1
470,F13,3,2
470,F14,2,3
470,F15,3,0
470,F16,4,5
470,F17,2,3
470,F18,6,5
470,F19,4,1
470,F20,21,17
470,F7,1,4
470,F8,1,4
470,F9,2,2
480,F11,3,1
480,F12,4,3
480,F13,2,2
480,F14,3,0
480,F16,2,2
480,F17,2,2
480,F18,2,2
480,F19,2,4
480,F20,27,26
480,F6,1,1
480,F7,2,1
480,F8,1,2
490,F10,3,4
490,F11,2,3
490,F12,3,0
490,F13,3,2
490,F14,3,3
490,F15,3,1
490,F16,3,2
490,F17,4,2
490,F18,6,3
490,F19,1,0
490,F20,28,17
490,F8,4,4
490,F9,1,2
500,F10,4,3
500,F11,1,5
500,F12,3,0
500,F13,2,4
500,F14,4,1
500,F15,5,4
500,F16,1,3
500,F18,1,0
500,F19,1,1
500,F20,30,22
500,F8,1,1
500,F9,1,2
510,F10,2,2
510,F11,2,3
510,F12,3,2
510,F13,1,0
510,F14,1,3
510,F15,1,1
510,F16,5,3
510,F17,3,3
510,F18,3,1
510,F19,2,2
510,F2,1,0
510,F20,32,24
510,F7,6,1
510,F8,4,2
510,F9,1,2
520,F10,2,1
520,F11,1,2
520,F12,3,1
520,F13,2,3
520,F14,2,2
520,F15,2,1
520,F16,4,0
520,F17,2,1
520,F18,2,5
520,F19,7,3
520,F20,30,26
520,F8,1,1
520,F9,4,1
530,F10,1,2
530,F11,1,4
530,F12,4,0
530,F13,5,1
530,F14,6,3
530,F15,1,2
530,F16,2,2
530,F17,2,6
530,F18,2,2
530,F19,1,4
530,F20,28,15
530,F8,2,1
530,F9,5,6
540,F10,2,3
540,F11,3,2
540,F12,5,0
540,F13,3,0
540,F14,3,4
540,F15,1,3
540,F16,1,3
540,F17,2,4
540,F18,3,2
540,F19,4,3
540,F20,29,20
540,F8,1,2
540,F9,2,2
550,F11,3,2
550,F12,2,4
550,F13,4,2
550,F14,4,6
550,F15,4,5
550,F16,2,1
550,F17,2,2
550,F18,3,7
550,F19,2,1
550,F20,22,18
550,F9,3,3
560,F10,1,3
560,F11,6,1
560,F12,5,5
560,F13,2,3
560,F14,4,3
560,F15,2,3
560,F16,4,1
560,F17,3,2
560,F18,4,3
560,F19,4,0
560,F20,35,28
560,F9,5,3
570,F10,3,3
570,F11,4,2
570,F12,1,1
570,F13,1,4
570,F14,7,1
570,F15,1,0
570,F16,2,3
570,F17,2,0
570,F18,6,5
570,F19,1,2
570,F20,38,19
570,F8,4,3
570,F9,2,1
580,F1,1,0
580,F11,3,6
580,F13,2,2
580,F14,4,3
580,F16,5,2
580,F17,3,3
580,F18,4,1
580,F19,1,4
580,F20,29,14
580,F8,5,2
580,F9,2,5
590,F10,2,4
590,F11,4,1
590,F12,2,1
590,F14,1,2
590,F15,4,4
590,F16,1,3
590,F17,4,4
590,F18,3,4
590,F19,3,2
590,F2,1,0
590,F20,20,18
590,F9,4,2
600,F10,2,1
600,F11,1,5
600,F12,3,6
600,F13,4,4
600,F14,1,4
600,F15,2,2
600,F16,5,2
600,F17,3,1
600,F18,2,8
600,F19,2,3
600,F20,24,18
600,F9,1,4
610,F10,5,4
610,F11,6,1
610,F12,1,3
610,F13,8,2
610,F14,2,2
610,F15,5,4
610,F16,6,2
610,F17,3,2
610,F18,3,4
610,F19,2,2
610,F20,27,20
610,F9,1,4
620,F10,3,4
620,F11,6,3
620,F12,5,4
620,F13,2,3
620,F14,2,1
620,F15,1,2
620,F16,5,1
620,F17,2,0
620,F19,7,1
620,F2,1,0
620,F20,19,20
630,F10,3,1
630,F11,4,2
630,F12,2,1
630,F13,2,2
630,F14,6,4
630,F15,2,5
630,F16,6,2
630,F17,3,4
630,F18,4,3
630,F19,3,1
630,F20,33,17
640,F10,5,4
