order_id,item_id,order_type,site
1,440,real,F9
2,950,real,F20
2,510,real,F20
2,830,real,F20
3,160,real,F6
3,150,real,F6
3,320,real,F6
4,330,real,F20
4,430,real,F20
4,370,real,F20
4,800,real,F20
5,690,real,F20
5,480,real,F20
6,460,real,F20
6,830,real,F20
6,330,real,F20
6,990,real,F20
7,340,real,F20
7,710,real,F20
8,850,real,F20
8,610,real,F20
8,280,real,F20
9,130,real,F20
9,1010,real,F20
9,140,real,F20
9,700,real,F20
10,430,real,F20
10,970,real,F20
11,1020,real,F20
11,400,real,F20
12,770,real,F13
12,350,real,F13
12,220,real,F13
12,330,real,F13
13,560,real,F20
14,470,real,F8
15,1060,real,F20
15,680,real,F20
15,870,real,F20
15,510,real,F20
16,100,real,F20
16,890,real,F20
16,520,real,F20
16,400,real,F20
16,570,real,F20
17,530,real,F14
18,270,real,F19
18,920,real,F19
18,360,real,F19
18,200,real,F19
18,790,real,F19
19,420,real,F20
19,110,real,F20
20,360,real,F20
20,780,real,F20
20,570,real,F20
20,320,real,F20
21,260,real,F20
21,490,real,F20
21,940,real,F20
21,560,real,F20
22,330,real,F12
22,670,real,F12
23,520,real,F20
23,920,real,F20
23,980,real,F20
23,390,real,F20
23,1020,real,F20
24,350,real,F20
24,290,real,F20
24,1010,real,F20
24,670,real,F20
24,100,real,F20
25,740,real,F20
25,230,real,F20
25,1020,real,F20
25,550,real,F20
26,400,real,F20
26,690,real,F20
26,380,real,F20
26,420,real,F20
26,160,real,F20
27,750,real,F20
27,370,real,F20
27,810,real,F20
28,120,real,F20
28,590,real,F20
29,150,real,F5
30,960,real,F20
30,590,real,F20
30,530,real,F20
30,670,real,F20
30,460,real,F20
31,900,real,F20
31,910,real,F20
31,710,real,F20
31,120,real,F20
31,1030,real,F20
32,490,real,F20
32,1080,real,F20
32,990,real,F20
33,170,real,F3
34,330,real,F20
34,400,real,F20
34,550,real,F20
34,910,real,F20
35,230,real,F16
35,220,real,F16
35,440,real,F16
35,870,real,F16
35,460,real,F16
36,310,real,F5
37,710,real,F14
37,280,real,F14
37,660,real,F14
37,820,real,F14
38,550,real,F20
38,300,real,F20
38,130,real,F20
38,980,real,F20
39,1040,real,F20
39,990,real,F20
39,740,real,F20
39,900,real,F20
39,460,real,F20
40,980,real,F19
41,600,real,F20
42,710,real,F20
42,1090,real,F20
43,940,real,F19
43,580,real,F19
43,820,real,F19
44,310,real,F5
44,270,real,F5
45,230,real,F4
46,1050,real,F20
46,250,real,F20
46,800,real,F20
46,400,real,F20
46,120,real,F20
47,250,real,F20
47,420,real,F20
47,850,real,F20
47,980,real,F20
48,570,real,F20
48,830,real,F20
48,490,real,F20
48,920,real,F20
48,1030,real,F20
49,130,real,F20
49,1050,real,F20
50,730,real,F18
50,240,real,F18
50,1030,real,F18
50,160,real,F18
50,990,real,F18
51,910,real,F20
52,420,real,F11
52,500,real,F11
52,240,real,F11
53,670,real,F16
54,690,real,F18
54,530,real,F18
55,710,real,F20
55,200,real,F20
55,920,real,F20
56,720,real,F20
56,880,real,F20
56,660,real,F20
56,520,real,F20
57,200,real,F14
57,770,real,F14
58,970,real,F20
58,330,real,F20
58,430,real,F20
58,810,real,F20
59,390,real,F9
60,980,real,F20
60,450,real,F20
60,1080,real,F20
61,600,real,F10
62,1010,real,F20
62,760,real,F20
62,610,real,F20
63,580,real,F20
63,610,real,F20
64,460,real,F11
65,120,real,F2
65,700,real,F2
65,1020,real,F2
65,590,real,F2
65,360,real,F2
66,260,real,F20
66,880,real,F20
67,810,real,F14
67,410,real,F14
68,120,real,F18
68,540,real,F18
68,100,real,F18
68,1020,real,F18
68,490,real,F18
69,200,real,F11
69,300,real,F11
69,310,real,F11
70,310,real,F20
70,900,real,F20
70,190,real,F20
70,410,real,F20
70,610,real,F20
71,230,real,F12
71,450,real,F12
72,370,real,F20
73,640,real,F20
73,780,real,F20
73,1070,real,F20
73,940,real,F20
73,460,real,F20
74,450,real,F20
74,500,real,F20
74,1040,real,F20
74,190,real,F20
75,700,real,F20
75,590,real,F20
75,120,real,F20
75,260,real,F20
75,930,real,F20
76,140,real,F17
76,920,real,F17
76,190,real,F17
77,1030,real,F20
77,930,real,F20
77,890,real,F20
78,600,real,F20
78,690,real,F20
78,550,real,F20
78,1060,real,F20
79,520,real,F12
79,380,real,F12
80,180,real,F7
80,320,real,F7
81,700,real,F20
81,210,real,F20
81,150,real,F20
81,980,real,F20
81,810,real,F20
82,890,real,F20
82,600,real,F20
82,940,real,F20
83,100,real,F19
83,980,real,F19
83,700,real,F19
84,620,real,F20
84,370,real,F20
84,1000,real,F20
85,900,real,F19
85,960,real,F19
86,770,real,F20
86,860,real,F20
86,430,real,F20
86,650,real,F20
87,210,real,F4
88,110,real,F4
89,150,real,F20
89,300,real,F20
89,650,real,F20
90,310,real,F7
91,660,real,F20
91,620,real,F20
91,860,real,F20
92,740,real,F20
92,500,real,F20
92,100,real,F20
92,570,real,F20
92,820,real,F20
93,260,real,F5
94,470,real,F13
94,770,real,F13
94,350,real,F13
94,630,real,F13
95,400,real,F7
96,940,real,F20
96,770,real,F20
96,450,real,F20
96,350,real,F20
97,430,real,F20
97,800,real,F20
97,100,real,F20
98,750,real,F20
99,680,real,F13
99,770,real,F13
99,330,real,F13
99,760,real,F13
99,750,real,F13
100,220,real,F14
101,190,real,F20
101,930,real,F20
101,310,real,F20
102,750,real,F16
102,160,real,F16
102,560,real,F16
102,690,real,F16
102,510,real,F16
103,420,real,F7
103,120,real,F7
103,130,real,F7
104,550,real,F15
105,600,real,F20
105,750,real,F20
105,840,real,F20
105,1040,real,F20
105,390,real,F20
106,970,real,F20
107,790,real,F17
107,560,real,F17
107,900,real,F17
107,940,real,F17
108,550,real,F20
108,960,real,F20
108,670,real,F20
108,290,real,F20
108,320,real,F20
109,790,real,F20
109,130,real,F20
109,600,real,F20
