order_id,item_id,order_type,site
1,840,real,F20
1,100,real,F20
1,770,real,F20
2,870,real,F17
2,110,real,F17
2,580,real,F17
2,930,real,F17
2,710,real,F17
3,1020,real,F20
3,840,real,F20
4,250,real,F8
4,440,real,F8
5,160,real,F20
5,870,real,F20
5,560,real,F20
5,410,real,F20
5,500,real,F20
6,230,real,F4
7,180,real,F4
7,210,real,F4
7,160,real,F4
8,950,real,F20
8,780,real,F20
8,760,real,F20
9,450,real,F20
9,700,real,F20
9,970,real,F20
9,200,real,F20
10,400,real,F20
10,820,real,F20
11,770,real,F20
12,850,real,F20
12,150,real,F20
12,970,real,F20
12,960,real,F20
12,300,real,F20
13,1090,real,F20
13,510,real,F20
14,530,real,F12
15,100,real,F3
16,950,real,F19
17,930,real,F20
17,290,real,F20
17,910,real,F20
17,1090,real,F20
18,380,real,F7
19,360,real,F20
19,1030,real,F20
19,230,real,F20
19,310,real,F20
19,970,real,F20
20,580,real,F20
20,130,real,F20
20,960,real,F20
20,400,real,F20
21,410,real,F20
21,160,real,F20
21,740,real,F20
22,380,real,F18
22,340,real,F18
22,980,real,F18
22,270,real,F18
22,700,real,F18
23,740,real,F20
23,380,real,F20
23,360,real,F20
23,970,real,F20
24,520,real,F11
25,630,real,F12
25,240,real,F12
25,170,real,F12
26,550,real,F20
26,850,real,F20
26,200,real,F20
26,130,real,F20
26,660,real,F20
27,540,real,F20
27,870,real,F20
27,590,real,F20
27,670,real,F20
28,750,real,F20
28,480,real,F20
28,420,real,F20
28,430,real,F20
29,460,real,F12
29,320,real,F12
29,420,real,F12
29,560,real,F12
29,240,real,F12
30,790,real,F20
30,210,real,F20
30,850,real,F20
30,320,real,F20
31,850,real,F20
31,970,real,F20
31,1050,real,F20
32,1010,real,F20
32,700,real,F20
32,100,real,F20
32,320,real,F20
32,470,real,F20
33,770,real,F20
33,330,real,F20
33,880,real,F20
34,520,real,F20
34,810,real,F20
34,350,real,F20
35,120,real,F13
35,680,real,F13
35,760,real,F13
35,390,real,F13
35,200,real,F13
36,960,real,F20
36,540,real,F20
36,140,real,F20
36,800,real,F20
36,930,real,F20
37,410,real,F8
38,850,real,F20
38,520,real,F20
39,260,real,F20
39,950,real,F20
39,900,real,F20
39,820,real,F20
40,300,real,F10
40,110,real,F10
40,570,real,F10
40,460,real,F10
41,280,real,F20
41,720,real,F20
42,190,real,F14
42,350,real,F14
43,370,real,F13
43,640,real,F13
44,410,real,F20
44,980,real,F20
44,700,real,F20
45,140,real,F17
45,880,real,F17
45,610,real,F17
46,250,real,F20
46,1040,real,F20
46,400,real,F20
46,420,real,F20
46,440,real,F20
47,670,real,F20
48,660,real,F20
49,430,real,F7
50,560,real,F11
50,500,real,F11
51,760,real,F20
52,1090,real,F20
52,640,real,F20
53,110,real,F7
54,830,real,F20
54,1050,real,F20
54,130,real,F20
54,640,real,F20
55,710,real,F18
55,1050,real,F18
55,580,real,F18
55,910,real,F18
56,260,real,F11
56,220,real,F11
56,210,real,F11
56,170,real,F11
57,130,real,F20
57,830,real,F20
57,540,real,F20
57,650,real,F20
58,1010,real,F20
58,780,real,F20
58,190,real,F20
58,120,real,F20
59,870,real,F20
59,640,real,F20
59,250,real,F20
60,190,real,F3
61,140,real,F20
61,1090,real,F20
62,210,real,F17
62,920,real,F17
63,770,real,F13
63,350,real,F13
64,460,real,F18
64,700,real,F18
64,1020,real,F18
64,1050,real,F18
64,800,real,F18
65,790,real,F20
65,540,real,F20
65,330,real,F20
66,250,real,F5
66,300,real,F5
67,610,real,F20
67,980,real,F20
67,1010,real,F20
67,320,real,F20
67,880,real,F20
68,600,real,F10
68,360,real,F10
68,510,real,F10
69,1060,real,F20
69,860,real,F20
69,770,real,F20
69,640,real,F20
69,720,real,F20
70,300,real,F20
70,820,real,F20
70,290,real,F20
71,390,real,F16
71,750,real,F16
72,520,real,F20
72,840,real,F20
72,1080,real,F20
72,400,real,F20
73,350,real,F20
73,970,real,F20
73,1070,real,F20
73,750,real,F20
73,810,real,F20
74,100,real,F20
74,130,real,F20
74,270,real,F20
74,210,real,F20
74,910,real,F20
75,880,real,F20
75,910,real,F20
75,1040,real,F20
75,340,real,F20
75,930,real,F20
76,660,real,F20
77,840,real,F15
77,480,real,F15
77,750,real,F15
78,700,real,F20
78,1020,real,F20
78,390,real,F20
78,780,real,F20
79,210,real,F18
79,500,real,F18
79,680,real,F18
79,930,real,F18
80,150,real,F4
81,270,real,F20
81,170,real,F20
81,350,real,F20
81,730,real,F20
82,550,real,F20
82,870,real,F20
82,290,real,F20
83,950,real,F20
83,1060,real,F20
84,560,real,F20
85,100,real,F20
85,200,real,F20
85,440,real,F20
85,750,real,F20
85,630,real,F20
86,530,real,F20
86,900,real,F20
87,1090,real,F19
87,140,real,F19
87,220,real,F19
87,880,real,F19
87,270,real,F19
88,550,real,F20
88,650,real,F20
88,690,real,F20
88,520,real,F20
89,690,real,F19
89,530,real,F19
89,370,real,F19
89,1030,real,F19
90,750,real,F20
90,250,real,F20
91,980,real,F20
91,960,real,F20
91,610,real,F20
91,650,real,F20
92,1010,real,F20
93,720,real,F20
94,950,real,F20
94,550,real,F20
95,760,real,F20
95,110,real,F20
95,700,real,F20
96,400,real,F20
96,320,real,F20
96,900,real,F20
96,860,real,F20
96,580,real,F20
97,710,real,F13
97,740,real,F13
98,590,real,F20
98,920,real,F20
98,150,real,F20
99,890,real,F16
100,1070,real,F20
