order_id,eligibility,order_type
1,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
2,"['F16', 'F17', 'F18', 'F19', 'F20']",real
3,"['F16', 'F17', 'F18', 'F19', 'F20']",real
4,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
5,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
6,"['F16', 'F17', 'F18', 'F19', 'F20']",real
7,"['F18', 'F19', 'F20']",real
8,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
9,"['F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
10,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
11,"['F2', 'F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
12,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
13,"['F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
14,"['F18', 'F19', 'F20']",real
15,"['F18', 'F19', 'F20']",real
16,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
17,"['F18', 'F19', 'F20']",real
18,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
19,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
20,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
21,"['F17', 'F18', 'F19', 'F20']",real
22,"['F18', 'F19', 'F20']",real
23,"['F16', 'F17', 'F18', 'F19', 'F20']",real
24,"['F16', 'F17', 'F18', 'F19', 'F20']",real
25,"['F18', 'F19', 'F20']",real
26,"['F18', 'F19', 'F20']",real
27,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
28,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
29,"['F18', 'F19', 'F20']",real
30,"['F16', 'F17', 'F18', 'F19', 'F20']",real
31,"['F17', 'F18', 'F19', 'F20']",real
32,"['F16', 'F17', 'F18', 'F19', 'F20']",real
33,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
34,"['F18', 'F19', 'F20']",real
35,"['F18', 'F19', 'F20']",real
36,"['F17', 'F18', 'F19', 'F20']",real
37,"['F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
38,"['F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
39,"['F16', 'F17', 'F18', 'F19', 'F20']",real
40,"['F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
41,"['F17', 'F18', 'F19', 'F20']",real
42,"['F18', 'F19', 'F20']",real
43,"['F18', 'F19', 'F20']",real
44,"['F17', 'F18', 'F19', 'F20']",real
45,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
46,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
47,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
48,"['F16', 'F17', 'F18', 'F19', 'F20']",real
49,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
50,"['F17', 'F18', 'F19', 'F20']",real
51,"['F16', 'F17', 'F18', 'F19', 'F20']",real
52,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
53,"['F18', 'F19', 'F20']",real
