order_id,eligibility,order_type
1,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
2,"['F17', 'F18', 'F19', 'F20']",real
3,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
4,"['F18', 'F19', 'F20']",real
5,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
6,"['F16', 'F17', 'F18', 'F19', 'F20']",real
7,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
8,"['F17', 'F18', 'F19', 'F20']",real
9,"['F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
10,"['F18', 'F19', 'F20']",real
11,"['F16', 'F17', 'F18', 'F19', 'F20']",real
12,"['F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
13,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
14,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
15,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
16,"['F16', 'F17', 'F18', 'F19', 'F20']",real
17,"['F18', 'F19', 'F20']",real
18,"['F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
19,"['F16', 'F17', 'F18', 'F19', 'F20']",real
20,"['F16', 'F17', 'F18', 'F19', 'F20']",real
21,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
22,"['F16', 'F17', 'F18', 'F19', 'F20']",real
23,"['F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
24,"['F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
25,"['F18', 'F19', 'F20']",real
26,"['F17', 'F18', 'F19', 'F20']",real
27,"['F18', 'F19', 'F20']",real
28,"['F18', 'F19', 'F20']",real
29,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
30,"['F17', 'F18', 'F19', 'F20']",real
31,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
32,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
33,"['F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
34,"['F17', 'F18', 'F19', 'F20']",real
35,"['F17', 'F18', 'F19', 'F20']",real
36,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
37,"['F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
38,"['F17', 'F18', 'F19', 'F20']",real
39,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
40,"['F17', 'F18', 'F19', 'F20']",real
41,"['F17', 'F18', 'F19', 'F20']",real
42,"['F18', 'F19', 'F20']",real
43,"['F18', 'F19', 'F20']",real
44,"['F18', 'F19', 'F20']",real
45,"['F17', 'F18', 'F19', 'F20']",real
46,"['F16', 'F17', 'F18', 'F19', 'F20']",real
47,"['F16', 'F17', 'F18', 'F19', 'F20']",real
48,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
49,"['F17', 'F18', 'F19', 'F20']",real
50,"['F18', 'F19', 'F20']",real
51,"['F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
52,"['F16', 'F17', 'F18', 'F19', 'F20']",real
53,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
54,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
55,"['F16', 'F17', 'F18', 'F19', 'F20']",real
56,"['F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
57,"['F17', 'F18', 'F19', 'F20']",real
58,"['F18', 'F19', 'F20']",real
59,"['F16', 'F17', 'F18', 'F19', 'F20']",real
60,"['F17', 'F18', 'F19', 'F20']",real
61,"['F18', 'F19', 'F20']",real
62,"['F18', 'F19', 'F20']",real
63,"['F17', 'F18', 'F19', 'F20']",real
64,"['F16', 'F17', 'F18', 'F19', 'F20']",real
65,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
66,"['F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
67,"['F17', 'F18', 'F19', 'F20']",real
68,"['F16', 'F17', 'F18', 'F19', 'F20']",real
69,"['F18', 'F19', 'F20']",real
70,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
71,"['F16', 'F17', 'F18', 'F19', 'F20']",real
72,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
73,"['F18', 'F19', 'F20']",real
74,"['F1', 'F2', 'F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
75,"['F17', 'F18', 'F19', 'F20']",real
76,"['F18', 'F19', 'F20']",real
77,"['F16', 'F17', 'F18', 'F19', 'F20']",real
78,"['F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
79,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
80,"['F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
81,"['F17', 'F18', 'F19', 'F20']",real
82,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
83,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
84,"['F18', 'F19', 'F20']",real
85,"['F17', 'F18', 'F19', 'F20']",real
86,"['F18', 'F19', 'F20']",real
87,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
88,"['F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
89,"['F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
90,"['F17', 'F18', 'F19', 'F20']",real
91,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
92,"['F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
93,"['F17', 'F18', 'F19', 'F20']",real
94,"['F16', 'F17', 'F18', 'F19', 'F20']",real
95,"['F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
96,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
97,"['F18', 'F19', 'F20']",real
98,"['F18', 'F19', 'F20']",real
99,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
100,"['F18', 'F19', 'F20']",real
101,"['F18', 'F19', 'F20']",real
102,"['F17', 'F18', 'F19', 'F20']",real
103,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
104,"['F16', 'F17', 'F18', 'F19', 'F20']",real
105,"['F18', 'F19', 'F20']",real
106,"['F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
107,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
108,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
109,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
110,"['F1', 'F2', 'F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
111,"['F17', 'F18', 'F19', 'F20']",real
112,"['F18', 'F19', 'F20']",real
113,"['F17', 'F18', 'F19', 'F20']",real
114,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
115,"['F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
116,"['F18', 'F19', 'F20']",real
117,"['F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
118,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
119,"['F16', 'F17', 'F18', 'F19', 'F20']",real
120,"['F18', 'F19', 'F20']",real
121,"['F18', 'F19', 'F20']",real
122,"['F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
123,"['F16', 'F17', 'F18', 'F19', 'F20']",real
124,"['F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
125,"['F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
126,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
127,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
128,"['F16', 'F17', 'F18', 'F19', 'F20']",real
129,"['F17', 'F18', 'F19', 'F20']",real
130,"['F16', 'F17', 'F18', 'F19', 'F20']",real
131,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
132,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
133,"['F16', 'F17', 'F18', 'F19', 'F20']",real
134,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
135,"['F16', 'F17', 'F18', 'F19', 'F20']",real
136,"['F17', 'F18', 'F19', 'F20']",real
137,"['F18', 'F19', 'F20']",real
138,"['F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
139,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
140,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
141,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
142,"['F2', 'F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
143,"['F17', 'F18', 'F19', 'F20']",real
144,"['F18', 'F19', 'F20']",real
145,"['F18', 'F19', 'F20']",real
146,"['F18', 'F19', 'F20']",real
147,"['F16', 'F17', 'F18', 'F19', 'F20']",real
148,"['F16', 'F17', 'F18', 'F19', 'F20']",real
149,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
150,"['F16', 'F17', 'F18', 'F19', 'F20']",real
151,"['F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
152,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
153,"['F2', 'F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
154,"['F18', 'F19', 'F20']",real
155,"['F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
156,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
157,"['F17', 'F18', 'F19', 'F20']",real
158,"['F17', 'F18', 'F19', 'F20']",real
159,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
160,"['F17', 'F18', 'F19', 'F20']",real
161,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
162,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
163,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
164,"['F18', 'F19', 'F20']",real
165,"['F17', 'F18', 'F19', 'F20']",real
166,"['F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",real
