order_id,eligibility,order_type
1,"['F17', 'F18', 'F19', 'F20']",simulated
2,"['F17', 'F18', 'F19', 'F20']",simulated
3,"['F18', 'F19', 'F20']",simulated
4,"['F17', 'F18', 'F19', 'F20']",simulated
5,"['F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
6,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
7,"['F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
8,"['F18', 'F19', 'F20']",simulated
9,"['F16', 'F17', 'F18', 'F19', 'F20']",simulated
10,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
11,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
12,"['F18', 'F19', 'F20']",simulated
13,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
14,"['F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
15,"['F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
16,"['F18', 'F19', 'F20']",simulated
17,"['F17', 'F18', 'F19', 'F20']",simulated
18,"['F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
19,"['F17', 'F18', 'F19', 'F20']",simulated
20,"['F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
21,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
22,"['F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
23,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
24,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
25,"['F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
26,"['F17', 'F18', 'F19', 'F20']",simulated
27,"['F18', 'F19', 'F20']",simulated
28,"['F17', 'F18', 'F19', 'F20']",simulated
29,"['F17', 'F18', 'F19', 'F20']",simulated
30,"['F17', 'F18', 'F19', 'F20']",simulated
31,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
32,"['F18', 'F19', 'F20']",simulated
33,"['F16', 'F17', 'F18', 'F19', 'F20']",simulated
34,"['F17', 'F18', 'F19', 'F20']",simulated
35,"['F18', 'F19', 'F20']",simulated
36,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
37,"['F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
38,"['F18', 'F19', 'F20']",simulated
39,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
40,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
41,"['F17', 'F18', 'F19', 'F20']",simulated
42,"['F17', 'F18', 'F19', 'F20']",simulated
43,"['F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
44,"['F18', 'F19', 'F20']",simulated
45,"['F16', 'F17', 'F18', 'F19', 'F20']",simulated
46,"['F17', 'F18', 'F19', 'F20']",simulated
47,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
48,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
49,"['F18', 'F19', 'F20']",simulated
50,"['F18', 'F19', 'F20']",simulated
51,"['F16', 'F17', 'F18', 'F19', 'F20']",simulated
52,"['F16', 'F17', 'F18', 'F19', 'F20']",simulated
53,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
54,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
55,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
56,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
57,"['F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
58,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
59,"['F18', 'F19', 'F20']",simulated
60,"['F16', 'F17', 'F18', 'F19', 'F20']",simulated
61,"['F17', 'F18', 'F19', 'F20']",simulated
62,"['F18', 'F19', 'F20']",simulated
63,"['F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
64,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
65,"['F17', 'F18', 'F19', 'F20']",simulated
66,"['F16', 'F17', 'F18', 'F19', 'F20']",simulated
67,"['F18', 'F19', 'F20']",simulated
68,"['F18', 'F19', 'F20']",simulated
69,"['F17', 'F18', 'F19', 'F20']",simulated
70,"['F18', 'F19', 'F20']",simulated
71,"['F16', 'F17', 'F18', 'F19', 'F20']",simulated
72,"['F17', 'F18', 'F19', 'F20']",simulated
73,"['F18', 'F19', 'F20']",simulated
74,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
75,"['F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
76,"['F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
77,"['F18', 'F19', 'F20']",simulated
78,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
79,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
80,"['F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
81,"['F16', 'F17', 'F18', 'F19', 'F20']",simulated
82,"['F1', 'F2', 'F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
83,"['F17', 'F18', 'F19', 'F20']",simulated
84,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
85,"['F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
86,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
87,"['F18', 'F19', 'F20']",simulated
88,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
89,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
90,"['F16', 'F17', 'F18', 'F19', 'F20']",simulated
91,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
92,"['F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
93,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
94,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
95,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
96,"['F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
97,"['F16', 'F17', 'F18', 'F19', 'F20']",simulated
98,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
99,"['F18', 'F19', 'F20']",simulated
100,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
101,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
102,"['F17', 'F18', 'F19', 'F20']",simulated
103,"['F17', 'F18', 'F19', 'F20']",simulated
104,"['F18', 'F19', 'F20']",simulated
105,"['F17', 'F18', 'F19', 'F20']",simulated
106,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
107,"['F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
108,"['F18', 'F19', 'F20']",simulated
109,"['F16', 'F17', 'F18', 'F19', 'F20']",simulated
110,"['F16', 'F17', 'F18', 'F19', 'F20']",simulated
111,"['F17', 'F18', 'F19', 'F20']",simulated
112,"['F16', 'F17', 'F18', 'F19', 'F20']",simulated
113,"['F18', 'F19', 'F20']",simulated
114,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
115,"['F18', 'F19', 'F20']",simulated
116,"['F18', 'F19', 'F20']",simulated
117,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
118,"['F16', 'F17', 'F18', 'F19', 'F20']",simulated
119,"['F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
120,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
121,"['F18', 'F19', 'F20']",simulated
122,"['F18', 'F19', 'F20']",simulated
123,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
124,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
125,"['F17', 'F18', 'F19', 'F20']",simulated
126,"['F18', 'F19', 'F20']",simulated
127,"['F18', 'F19', 'F20']",simulated
128,"['F18', 'F19', 'F20']",simulated
129,"['F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
130,"['F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
131,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
132,"['F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
133,"['F16', 'F17', 'F18', 'F19', 'F20']",simulated
134,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
135,"['F17', 'F18', 'F19', 'F20']",simulated
136,"['F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
137,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
138,"['F17', 'F18', 'F19', 'F20']",simulated
139,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
140,"['F16', 'F17', 'F18', 'F19', 'F20']",simulated
141,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
142,"['F17', 'F18', 'F19', 'F20']",simulated
143,"['F16', 'F17', 'F18', 'F19', 'F20']",simulated
144,"['F16', 'F17', 'F18', 'F19', 'F20']",simulated
145,"['F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
146,"['F17', 'F18', 'F19', 'F20']",simulated
147,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
148,"['F18', 'F19', 'F20']",simulated
149,"['F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
150,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
151,"['F17', 'F18', 'F19', 'F20']",simulated
152,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
153,"['F18', 'F19', 'F20']",simulated
154,"['F17', 'F18', 'F19', 'F20']",simulated
155,"['F18', 'F19', 'F20']",simulated
156,"['F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
157,"['F18', 'F19', 'F20']",simulated
158,"['F18', 'F19', 'F20']",simulated
159,"['F16', 'F17', 'F18', 'F19', 'F20']",simulated
160,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
161,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
162,"['F17', 'F18', 'F19', 'F20']",simulated
163,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
164,"['F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
165,"['F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
166,"['F18', 'F19', 'F20']",simulated
167,"['F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
168,"['F17', 'F18', 'F19', 'F20']",simulated
169,"['F17', 'F18', 'F19', 'F20']",simulated
170,"['F18', 'F19', 'F20']",simulated
171,"['F17', 'F18', 'F19', 'F20']",simulated
172,"['F18', 'F19', 'F20']",simulated
173,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
174,"['F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
175,"['F16', 'F17', 'F18', 'F19', 'F20']",simulated
176,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
177,"['F18', 'F19', 'F20']",simulated
178,"['F16', 'F17', 'F18', 'F19', 'F20']",simulated
179,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
180,"['F18', 'F19', 'F20']",simulated
181,"['F17', 'F18', 'F19', 'F20']",simulated
182,"['F18', 'F19', 'F20']",simulated
183,"['F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
184,"['F18', 'F19', 'F20']",simulated
185,"['F1', 'F2', 'F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
186,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
187,"['F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
188,"['F16', 'F17', 'F18', 'F19', 'F20']",simulated
189,"['F17', 'F18', 'F19', 'F20']",simulated
190,"['F18', 'F19', 'F20']",simulated
191,"['F18', 'F19', 'F20']",simulated
192,"['F17', 'F18', 'F19', 'F20']",simulated
193,"['F17', 'F18', 'F19', 'F20']",simulated
194,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
195,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
196,"['F17', 'F18', 'F19', 'F20']",simulated
197,"['F16', 'F17', 'F18', 'F19', 'F20']",simulated
198,"['F17', 'F18', 'F19', 'F20']",simulated
199,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
200,"['F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
201,"['F17', 'F18', 'F19', 'F20']",simulated
202,"['F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
203,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
204,"['F18', 'F19', 'F20']",simulated
205,"['F16', 'F17', 'F18', 'F19', 'F20']",simulated
206,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
207,"['F18', 'F19', 'F20']",simulated
208,"['F17', 'F18', 'F19', 'F20']",simulated
209,"['F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
210,"['F3', 'F4', 'F5', 'F6', 'F7', 'F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
211,"['F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
212,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
213,"['F18', 'F19', 'F20']",simulated
214,"['F17', 'F18', 'F19', 'F20']",simulated
215,"['F18', 'F19', 'F20']",simulated
216,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
217,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
218,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
219,"['F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
220,"['F17', 'F18', 'F19', 'F20']",simulated
221,"['F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
222,"['F17', 'F18', 'F19', 'F20']",simulated
223,"['F17', 'F18', 'F19', 'F20']",simulated
224,"['F8', 'F9', 'F10', 'F11', 'F12', 'F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
225,"['F16', 'F17', 'F18', 'F19', 'F20']",simulated
226,"['F13', 'F14', 'F15', 'F16', 'F17', 'F18', 'F19', 'F20']",simulated
