order_id,item_id,order_type
1,660,real
1,370,real
1,740,real
1,900,real
1,420,real
2,570,real
2,830,real
2,810,real
2,630,real
3,620,real
3,680,real
3,980,real
3,1040,real
4,260,real
4,210,real
4,120,real
4,400,real
5,230,real
5,910,real
5,630,real
5,990,real
5,700,real
6,1070,real
6,150,real
6,810,real
6,320,real
7,490,real
7,570,real
7,160,real
8,100,real
8,350,real
8,150,real
8,1000,real
9,160,real
9,1010,real
9,910,real
9,170,real
9,870,real
10,860,real
10,460,real
10,580,real
11,650,real
12,340,real
12,730,real
12,420,real
13,240,real
13,920,real
13,380,real
13,260,real
13,1030,real
14,630,real
15,1000,real
15,1080,real
15,290,real
15,220,real
15,190,real
16,980,real
16,870,real
16,530,real
16,250,real
16,950,real
17,820,real
17,390,real
17,480,real
17,160,real
17,270,real
18,1080,real
18,790,real
18,740,real
19,1000,real
19,140,real
19,640,real
20,400,real
21,190,real
21,750,real
21,860,real
21,470,real
22,530,real
22,930,real
23,180,real
23,360,real
23,110,real
23,280,real
24,760,real
24,310,real
25,810,real
26,1000,real
26,660,real
26,460,real
26,180,real
26,330,real
27,810,real
27,610,real
27,680,real
27,950,real
27,340,real
28,1090,real
28,100,real
28,840,real
28,760,real
28,850,real
29,690,real
30,410,real
30,870,real
30,720,real
31,500,real
31,390,real
31,570,real
31,680,real
32,490,real
32,930,real
32,680,real
32,580,real
32,140,real
33,500,real
33,490,real
33,860,real
33,870,real
34,250,real
34,1020,real
35,320,real
36,380,real
37,820,real
38,300,real
38,440,real
39,800,real
39,320,real
39,660,real
39,810,real
40,160,real
40,300,real
40,450,real
40,370,real
41,440,real
41,860,real
41,450,real
41,570,real
41,290,real
42,560,real
42,910,real
42,170,real
42,660,real
43,830,real
43,880,real
43,1060,real
44,1050,real
44,390,real
45,480,real
46,420,real
46,310,real
46,320,real
46,190,real
47,990,real
48,530,real
48,670,real
48,190,real
48,710,real
49,640,real
49,890,real
49,450,real
49,690,real
49,590,real
50,860,real
50,530,real
50,640,real
50,1070,real
51,710,real
51,670,real
52,170,real
52,830,real
52,700,real
53,270,real
53,770,real
53,950,real
53,470,real
54,630,real
54,870,real
54,230,real
55,850,real
55,950,real
56,630,real
57,540,real
57,550,real
57,680,real
57,1060,real
57,320,real
58,300,real
58,250,real
58,240,real
59,260,real
59,890,real
59,700,real
59,440,real
59,190,real
60,440,real
60,960,real
61,1020,real
61,210,real
62,830,real
62,990,real
63,870,real
63,540,real
64,400,real
64,450,real
64,200,real
64,600,real
65,730,real
65,440,real
65,560,real
66,1040,real
66,840,real
67,870,real
67,910,real
67,890,real
67,580,real
67,250,real
68,340,real
69,620,real
69,500,real
69,450,real
70,480,real
71,810,real
71,120,real
71,330,real
72,240,real
72,370,real
72,1080,real
72,520,real
72,110,real
73,100,real
73,350,real
73,310,real
73,780,real
73,120,real
74,810,real
74,1050,real
74,540,real
75,980,real
75,100,real
75,260,real
75,950,real
75,1010,real
76,800,real
76,400,real
76,820,real
77,1010,real
77,100,real
77,990,real
77,950,real
77,540,real
78,1030,real
78,220,real
79,610,real
79,130,real
79,680,real
79,650,real
80,540,real
80,530,real
80,670,real
80,450,real
80,900,real
81,910,real
81,710,real
81,530,real
81,420,real
82,120,real
82,450,real
82,200,real
82,740,real
82,190,real
83,190,real
83,240,real
83,640,real
84,510,real
84,760,real
84,660,real
84,1080,real
84,520,real
85,450,real
85,230,real
85,1010,real
86,970,real
86,280,real
86,790,real
86,380,real
86,500,real
87,810,real
87,930,real
87,1000,real
87,960,real
88,730,real
88,580,real
88,1050,real
88,340,real
88,330,real
89,220,real
89,410,real
89,350,real
90,550,real
91,440,real
91,640,real
92,790,real
92,270,real
93,1090,real
94,630,real
95,480,real
95,910,real
96,100,real
96,740,real
97,340,real
97,620,real
97,520,real
97,100,real
97,740,real
98,1000,real
98,330,real
98,660,real
99,570,real
99,1060,real
99,770,real
99,940,real
100,720,real
100,740,real
101,760,real
101,460,real
101,930,real
101,660,real
102,460,real
102,400,real
102,350,real
103,200,real
103,700,real
103,950,real
103,440,real
103,940,real
104,370,real
104,1070,real
104,870,real
104,1090,real
105,160,real
106,840,real
106,390,real
107,900,real
107,1000,real
107,760,real
107,820,real
108,810,real
109,640,real
109,740,real
110,710,real
110,430,real
111,320,real
111,490,real
111,500,real
111,750,real
111,230,real
112,180,real
112,120,real
112,470,real
112,130,real
112,1090,real
113,960,real
113,230,real
114,110,real
114,910,real
115,470,real
115,770,real
116,1090,real
116,1020,real
117,890,real
117,210,real
117,870,real
117,640,real
117,130,real
118,980,real
118,580,real
118,950,real
119,320,real
120,600,real
120,710,real
120,1020,real
121,870,real
121,1020,real
121,280,real
122,710,real
123,1020,real
123,390,real
123,1050,real
124,310,real
124,540,real
124,380,real
125,210,real
125,830,real
125,240,real
125,200,real
126,170,real
