order_id,item_id,order_type
1,860,real
1,650,real
2,750,real
2,660,real
2,400,real
2,250,real
2,310,real
3,580,real
3,230,real
3,870,real
4,290,real
4,880,real
4,760,real
4,740,real
4,120,real
5,1020,real
5,1010,real
5,550,real
6,220,real
6,340,real
6,410,real
6,230,real
7,720,real
7,710,real
8,580,real
8,800,real
8,390,real
8,140,real
9,350,real
9,210,real
9,1030,real
9,380,real
10,750,real
10,260,real
10,910,real
10,1080,real
10,150,real
11,240,real
12,470,real
13,900,real
13,880,real
13,490,real
14,680,real
14,1070,real
14,180,real
14,560,real
14,260,real
15,510,real
15,110,real
15,920,real
15,410,real
15,220,real
16,530,real
17,470,real
17,970,real
17,890,real
18,880,real
19,540,real
19,780,real
19,860,real
20,570,real
20,180,real
21,570,real
21,500,real
21,450,real
21,480,real
22,290,real
22,690,real
22,680,real
23,1070,real
23,730,real
23,110,real
24,1000,real
24,460,real
24,200,real
25,250,real
25,240,real
26,1030,real
27,600,real
27,210,real
28,510,real
28,650,real
28,410,real
28,670,real
28,860,real
29,350,real
29,610,real
29,620,real
30,520,real
30,240,real
30,100,real
30,370,real
30,670,real
31,490,real
31,910,real
32,720,real
32,690,real
32,300,real
33,440,real
33,550,real
34,510,real
34,1070,real
35,980,real
36,750,real
37,170,real
37,810,real
37,860,real
38,360,real
38,290,real
38,970,real
38,560,real
38,1030,real
39,670,real
39,300,real
39,190,real
39,980,real
40,1010,real
40,290,real
40,120,real
40,570,real
41,660,real
41,690,real
41,990,real
41,530,real
41,440,real
42,160,real
42,310,real
43,1010,real
44,180,real
45,340,real
45,610,real
46,470,real
46,100,real
47,450,real
47,140,real
47,280,real
48,760,real
49,210,real
49,450,real
49,1040,real
49,380,real
50,910,real
51,1030,real
51,470,real
51,570,real
51,1070,real
51,390,real
52,740,real
52,960,real
52,650,real
52,610,real
52,850,real
53,230,real
53,450,real
54,150,real
55,240,real
55,210,real
55,1040,real
56,270,real
57,860,real
57,270,real
57,220,real
57,520,real
57,110,real
58,670,real
59,890,real
59,400,real
59,410,real
59,450,real
60,120,real
60,750,real
60,360,real
60,560,real
60,670,real
61,850,real
61,880,real
61,1060,real
62,360,real
62,450,real
62,950,real
63,430,real
63,710,real
63,540,real
63,490,real
64,920,real
64,760,real
65,720,real
65,760,real
65,570,real
65,400,real
65,820,real
66,180,real
66,560,real
67,290,real
67,730,real
67,230,real
68,280,real
68,840,real
