order_id,item_id,order_type
1,1070,real
1,720,real
2,610,real
2,730,real
3,1060,real
3,1000,real
4,1030,real
5,570,real
5,590,real
6,710,real
6,110,real
7,810,real
8,980,real
8,860,real
8,490,real
8,720,real
9,1080,real
9,900,real
9,990,real
9,940,real
10,610,real
10,600,real
10,510,real
11,810,real
12,560,real
12,150,real
12,230,real
13,300,real
14,110,real
14,380,real
15,290,real
15,690,real
16,670,real
17,270,real
17,390,real
17,240,real
17,640,real
18,750,real
18,420,real
18,100,real
18,1020,real
18,200,real
19,290,real
20,510,real
20,360,real
20,100,real
21,1010,real
21,230,real
22,630,real
22,760,real
22,480,real
22,970,real
23,790,real
23,680,real
24,370,real
24,1050,real
24,280,real
24,980,real
24,590,real
25,240,real
25,430,real
25,140,real
26,730,real
26,890,real
27,580,real
27,260,real
27,110,real
28,420,real
28,590,real
28,700,real
28,450,real
29,920,real
29,580,real
29,780,real
29,910,real
29,950,real
30,530,real
31,460,real
31,450,real
31,350,real
31,1010,real
31,920,real
32,180,real
32,910,real
32,810,real
33,280,real
33,690,real
33,400,real
34,750,real
34,1070,real
34,290,real
34,340,real
34,930,real
35,860,real
35,660,real
36,1050,real
36,480,real
36,1000,real
37,940,real
37,960,real
37,600,real
37,500,real
37,1050,real
38,850,real
38,670,real
38,990,real
39,840,real
39,260,real
39,1070,real
39,970,real
39,950,real
40,800,real
40,310,real
41,350,real
41,530,real
42,580,real
42,970,real
43,170,real
44,700,real
44,950,real
44,1080,real
44,780,real
44,340,real
45,960,real
46,820,real
46,730,real
46,340,real
46,870,real
47,720,real
47,930,real
47,760,real
48,380,real
49,690,real
49,830,real
50,1060,real
51,760,real
51,690,real
52,310,real
52,820,real
52,130,real
52,890,real
52,750,real
53,600,real
53,400,real
53,350,real
54,1040,real
54,1060,real
55,340,real
55,310,real
55,580,real
55,870,real
55,900,real
56,520,real
56,730,real
56,980,real
56,670,real
57,680,real
57,190,real
57,490,real
57,570,real
58,900,real
58,130,real
58,110,real
59,270,real
59,230,real
59,200,real
59,520,real
60,910,real
60,570,real
60,760,real
60,410,real
60,820,real
61,510,real
61,910,real
61,440,real
61,860,real
62,880,real
62,640,real
62,970,real
63,520,real
63,670,real
63,500,real
64,760,real
64,560,real
64,380,real
64,1000,real
64,590,real
65,670,real
65,570,real
66,1010,real
66,790,real
66,560,real
66,120,real
67,130,real
67,590,real
68,360,real
69,1080,real
70,420,real
70,340,real
70,460,real
70,800,real
70,530,real
71,730,real
71,470,real
71,640,real
71,370,real
71,400,real
72,250,real
72,1040,real
73,1020,real
73,920,real
73,310,real
74,850,real
75,580,real
75,450,real
75,670,real
75,970,real
75,630,real
76,810,real
76,100,real
77,790,real
77,200,real
77,850,real
77,450,real
77,190,real
78,580,real
78,640,real
78,920,real
78,550,real
78,910,real
79,1000,real
79,480,real
79,130,real
79,910,real
79,320,real
80,1050,real
81,1020,real
82,950,real
83,180,real
84,200,real
84,370,real
85,220,real
85,470,real
85,640,real
85,730,real
86,1010,real
86,1080,real
86,160,real
87,610,real
87,500,real
88,190,real
89,1010,real
89,1050,real
89,770,real
89,850,real
89,1080,real
90,710,real
