order_id,item_id,order_type
1,920,real
1,580,real
1,1050,real
1,570,real
1,1020,real
2,180,real
2,350,real
2,360,real
2,160,real
3,620,real
3,110,real
3,300,real
3,230,real
4,190,real
5,860,real
5,310,real
5,620,real
6,390,real
6,990,real
6,730,real
7,1090,real
8,800,real
8,550,real
8,660,real
9,740,real
9,700,real
9,670,real
10,950,real
11,750,real
12,730,real
12,460,real
12,1020,real
12,100,real
13,510,real
13,420,real
14,1010,real
15,680,real
15,370,real
15,420,real
15,480,real
15,640,real
16,360,real
16,660,real
16,870,real
16,980,real
16,590,real
17,460,real
17,550,real
18,790,real
19,570,real
20,990,real
21,920,real
21,380,real
21,290,real
21,420,real
21,220,real
22,490,real
23,240,real
24,650,real
24,1050,real
24,630,real
24,170,real
25,600,real
25,440,real
25,1020,real
25,780,real
26,160,real
26,240,real
26,390,real
27,210,real
27,570,real
28,210,real
29,540,real
29,890,real
29,140,real
29,310,real
30,480,real
30,490,real
30,730,real
30,760,real
30,110,real
31,1060,real
31,190,real
31,510,real
31,240,real
32,190,real
32,370,real
33,600,real
33,640,real
33,590,real
34,790,real
34,250,real
34,490,real
34,920,real
34,870,real
35,570,real
35,370,real
35,500,real
36,750,real
37,540,real
37,1060,real
37,280,real
37,1090,real
37,510,real
38,110,real
38,690,real
38,450,real
38,840,real
38,280,real
39,750,real
39,440,real
40,840,real
41,180,real
41,230,real
41,1020,real
41,900,real
41,490,real
42,440,real
42,510,real
43,380,real
43,250,real
43,860,real
43,840,real
43,190,real
44,660,real
44,720,real
44,1080,real
45,670,real
45,150,real
45,1070,real
45,740,real
45,720,real
46,490,real
46,640,real
47,800,real
47,790,real
47,670,real
47,710,real
48,230,real
48,620,real
48,830,real
48,840,real
48,720,real
49,880,real
49,610,real
49,790,real
49,540,real
49,430,real
50,800,real
50,260,real
50,410,real
51,150,real
52,540,real
52,1070,real
52,1000,real
53,480,real
53,280,real
53,550,real
53,660,real
54,560,real
54,730,real
54,1080,real
55,600,real
55,650,real
56,840,real
56,610,real
56,460,real
57,440,real
57,690,real
57,1010,real
57,600,real
58,520,real
59,390,real
59,360,real
59,910,real
60,690,real
61,1020,real
61,800,real
62,400,real
62,410,real
63,770,real
63,610,real
63,120,real
63,840,real
63,940,real
64,800,real
64,890,real
65,510,real
65,960,real
65,100,real
65,420,real
65,340,real
66,230,real
66,150,real
66,850,real
66,510,real
66,890,real
67,1080,real
67,430,real
67,710,real
68,890,real
68,1040,real
68,400,real
68,720,real
68,230,real
69,340,real
69,690,real
69,1030,real
69,400,real
69,870,real
70,1000,real
71,120,real
71,600,real
72,300,real
72,120,real
72,1090,real
72,190,real
72,330,real
73,660,real
73,1090,real
74,160,real
74,600,real
74,150,real
74,220,real
75,230,real
75,150,real
75,920,real
76,990,real
77,560,real
77,890,real
77,1040,real
77,130,real
78,120,real
78,740,real
78,550,real
78,860,real
78,980,real
79,250,real
79,230,real
79,410,real
79,1000,real
80,900,real
81,840,real
81,1020,real
81,400,real
81,570,real
81,980,real
82,710,real
82,790,real
83,140,real
84,210,real
84,970,real
84,310,real
84,680,real
85,830,real
86,460,real
86,600,real
87,920,real
87,290,real
88,410,real
89,810,real
89,300,real
89,790,real
90,880,real
90,800,real
91,670,real
91,870,real
91,500,real
92,390,real
92,790,real
92,650,real
92,270,real
92,760,real
93,1030,real
93,400,real
93,1020,real
93,620,real
93,320,real
94,1080,real
94,360,real
94,690,real
94,110,real
95,490,real
95,540,real
95,570,real
95,100,real
95,430,real
96,270,real
96,720,real
96,470,real
96,740,real
97,440,real
97,670,real
97,520,real
97,450,real
97,770,real
98,770,real
98,910,real
98,660,real
99,930,real
99,420,real
99,310,real
99,710,real
99,800,real
100,130,real
100,810,real
101,980,real
102,300,real
102,1060,real
103,1050,real
104,860,real
104,1030,real
104,540,real
105,450,real
105,770,real
105,500,real
106,240,real
107,470,real
107,870,real
107,170,real
107,390,real
107,880,real
108,830,real
108,360,real
108,180,real
108,450,real
108,590,real
109,380,real
109,780,real
109,1050,real
109,520,real
110,390,real
110,710,real
110,730,real
110,350,real
111,130,real
111,680,real
111,190,real
112,640,real
112,200,real
112,530,real
112,930,real
113,700,real
113,170,real
113,440,real
114,770,real
114,550,real
114,130,real
114,660,real
115,110,real
115,860,real
116,370,real
117,360,real
117,970,real
117,930,real
117,760,real
118,600,real
118,830,real
118,390,real
118,480,real
119,140,real
120,960,real
120,560,real
120,340,real
121,750,real
121,950,real
122,890,real
122,570,real
122,970,real
122,960,real
122,300,real
123,930,real
123,870,real
123,770,real
124,260,real
124,910,real
125,870,real
125,910,real
125,330,real
125,610,real
126,380,real
127,740,real
127,640,real
128,1020,real
129,320,real
129,480,real
129,260,real
129,860,real
129,710,real
130,210,real
130,280,real
130,660,real
130,990,real
130,350,real
131,190,real
131,390,real
131,680,real
132,830,real
132,500,real
132,600,real
132,260,real
133,750,real
133,1060,real
133,680,real
134,450,real
135,1000,real
135,650,real
135,660,real
136,770,real
136,1060,real
136,780,real
137,200,real
137,780,real
137,580,real
137,290,real
137,480,real
138,1020,real
138,440,real
139,1070,real
139,960,real
139,890,real
139,880,real
140,530,real
141,660,real
141,280,real
141,960,real
141,1030,real
141,270,real
142,1020,real
142,690,real
142,780,real
142,120,real
143,830,real
143,740,real
143,100,real
143,500,real
143,440,real
144,770,real
144,230,real
144,410,real
144,1050,real
145,610,real
145,180,real
145,370,real
145,120,real
145,360,real
146,780,real
146,110,real
147,310,real
148,810,real
148,1030,real
148,250,real
149,700,real
149,640,real
149,320,real
149,390,real
150,390,real
150,1040,real
150,930,real
150,270,real
151,960,real
151,1060,real
151,550,real
152,340,real
152,780,real
152,370,real
152,1000,real
153,950,real
153,340,real
153,960,real
154,1060,real
154,710,real
154,250,real
155,1000,real
155,350,real
156,520,real
156,470,real
156,220,real
157,980,real
157,800,real
157,1050,real
158,910,real
159,980,real
159,930,real
159,290,real
159,1020,real
160,700,real
160,770,real
161,700,real
161,720,real
161,280,real
161,930,real
162,770,real
162,260,real
163,1030,real
163,420,real
164,540,real
164,860,real
165,100,real
166,820,real
166,650,real
166,520,real
166,830,real
166,920,real
167,670,real
167,150,real
167,990,real
167,550,real
167,1000,real
168,920,real
168,680,real
168,650,real
169,700,real
169,600,real
169,930,real
170,560,real
170,980,real
170,570,real
170,730,real
170,820,real
171,320,real
171,580,real
171,470,real
172,1090,real
173,780,real
173,980,real
173,1030,real
173,1000,real
174,730,real
174,550,real
175,1000,real
175,1020,real
175,990,real
176,420,real
176,1050,real
177,300,real
177,940,real
177,840,real
178,400,real
178,920,real
178,350,real
178,430,real
179,1030,real
179,430,real
179,750,real
180,490,real
181,850,real
182,960,real
183,890,real
183,310,real
184,1070,real
185,390,real
185,1060,real
185,960,real
186,990,real
186,530,real
187,570,real
187,170,real
187,530,real
188,500,real
188,330,real
188,660,real
189,480,real
189,390,real
189,870,real
189,1010,real
190,510,real
191,430,real
191,110,real
192,290,real
192,1000,real
192,450,real
192,890,real
192,830,real
193,860,real
193,640,real
193,140,real
193,690,real
193,170,real
194,840,real
194,820,real
194,320,real
194,530,real
195,430,real
195,220,real
196,220,real
197,930,real
197,150,real
197,190,real
197,980,real
197,430,real
198,220,real
198,900,real
198,710,real
198,1010,real
198,570,real
199,910,real
199,970,real
200,140,real
200,180,real
201,180,real
201,640,real
202,270,real
202,880,real
203,460,real
203,730,real
204,290,real
204,220,real
204,900,real
204,640,real
204,670,real
205,680,real
205,700,real
205,690,real
205,750,real
205,710,real
206,580,real
206,620,real
207,900,real
207,700,real
207,760,real
207,620,real
207,600,real
208,540,real
208,330,real
208,230,real
208,680,real
208,850,real
209,1000,real
209,950,real
209,770,real
210,560,real
210,130,real
210,700,real
211,100,real
212,290,real
213,190,real
213,510,real
214,580,real
214,270,real
215,1030,real
215,720,real
215,440,real
216,610,real
216,370,real
217,770,real
217,410,real
217,240,real
217,1030,real
218,870,real
219,380,real
219,170,real
219,840,real
219,210,real
220,1070,real
220,280,real
221,300,real
221,770,real
221,370,real
222,300,real
222,600,real
222,460,real
222,830,real
223,800,real
223,950,real
223,850,real
223,1080,real
223,720,real
224,990,real
224,320,real
225,260,real
225,1010,real
226,210,real
226,320,real
226,130,real
226,630,real
226,950,real
227,480,real
227,1090,real
228,450,real
228,470,real
229,420,real
229,550,real
229,500,real
229,680,real
230,200,real
231,1040,real
231,300,real
231,240,real
231,820,real
231,660,real
232,630,real
232,950,real
233,730,real
233,810,real
233,480,real
233,1000,real
233,800,real
234,1050,real
235,480,real
236,520,real
236,390,real
236,810,real
236,970,real
236,700,real
237,450,real
238,560,real
238,690,real
238,1080,real
238,180,real
239,1000,real
239,180,real
239,340,real
239,460,real
240,710,real
240,450,real
241,140,real
241,960,real
241,880,real
241,820,real
241,190,real
242,890,real
242,770,real
243,260,real
243,540,real
243,240,real
244,530,real
244,340,real
244,500,real
245,920,real
245,100,real
246,430,real
246,370,real
246,1050,real
247,100,real
247,450,real
248,1070,real
248,720,real
248,480,real
248,690,real
249,850,real
249,760,real
249,890,real
249,870,real
249,480,real
250,950,real
250,430,real
250,260,real
251,1040,real
251,920,real
251,590,real
252,240,real
253,540,real
253,880,real
253,190,real
253,670,real
253,740,real
254,370,real
255,890,real
255,310,real
255,140,real
255,630,real
256,200,real
256,1000,real
256,740,real
256,780,real
256,980,real
257,770,real
257,650,real
257,860,real
258,830,real
258,1030,real
258,980,real
259,610,real
260,790,real
260,280,real
260,510,real
260,1060,real
260,740,real
261,410,real
261,170,real
261,790,real
261,740,real
261,390,real
262,1080,real
262,270,real
262,510,real
262,180,real
262,150,real
263,690,real
263,140,real
263,1050,real
263,710,real
264,880,real
264,990,real
265,1020,real
265,1060,real
265,460,real
266,840,real
266,290,real
266,750,real
266,730,real
266,410,real
267,450,real
267,270,real
268,540,real
268,230,real
269,840,real
269,570,real
270,1060,real
271,740,real
271,810,real
271,690,real
271,480,real
271,700,real
272,1040,real
272,770,real
272,780,real
273,1050,real
273,190,real
273,950,real
274,460,real
274,110,real
275,410,real
275,770,real
275,850,real
275,710,real
276,580,real
277,190,real
277,1090,real
277,880,real
278,700,real
278,1040,real
278,890,real
278,510,real
278,130,real
279,750,real
279,260,real
280,140,real
280,1000,real
280,640,real
281,220,real
281,780,real
281,880,real
282,160,real
282,530,real
282,540,real
283,310,real
284,450,real
285,580,real
285,260,real
286,910,real
287,530,real
287,430,real
287,340,real
287,310,real
288,870,real
288,770,real
289,230,real
289,810,real
290,860,real
290,630,real
290,990,real
290,660,real
291,570,real
291,350,real
291,600,real
291,530,real
291,910,real
292,300,real
293,380,real
293,470,real
294,750,real
294,1020,real
294,810,real
295,1040,real
295,670,real
295,590,real
296,730,real
297,290,real
297,350,real
297,480,real
297,1000,real
297,1040,real
298,810,real
298,410,real
298,600,real
298,760,real
298,700,real
299,910,real
299,990,real
299,800,real
300,550,real
300,980,real
300,360,real
300,430,real
301,980,real
302,370,real
302,950,real
303,600,real
303,640,real
303,470,real
304,350,real
304,890,real
305,560,real
305,930,real
306,700,real
306,1020,real
306,520,real
306,900,real
307,610,real
307,420,real
307,240,real
308,210,real
308,830,real
308,810,real
309,870,real
309,1050,real
310,860,real
310,460,real
310,260,real
310,900,real
310,1070,real
311,930,real
311,240,real
312,790,real
312,700,real
312,390,real
313,1020,real
313,520,real
314,810,real
315,830,real
316,1080,real
316,880,real
316,260,real
316,520,real
316,460,real
317,910,real
317,430,real
318,550,real
318,610,real
318,310,real
318,640,real
318,860,real
319,150,real
319,380,real
319,1090,real
320,200,real
320,860,real
320,850,real
320,670,real
321,830,real
321,300,real
321,690,real
322,750,real
322,810,real
322,710,real
323,410,real
323,350,real
324,740,real
324,590,real
325,350,real
325,130,real
325,160,real
325,140,real
326,670,real
327,520,real
327,1060,real
327,1020,real
327,290,real
