order_id,item_id,order_type
1,210,real
1,710,real
1,110,real
2,600,real
2,350,real
2,940,real
3,370,real
3,130,real
3,530,real
4,390,real
4,1080,real
4,1000,real
5,470,real
5,550,real
5,280,real
5,170,real
5,750,real
6,370,real
6,860,real
6,400,real
6,900,real
6,850,real
7,590,real
7,180,real
8,940,real
8,800,real
9,470,real
9,830,real
9,410,real
9,310,real
10,540,real
10,1020,real
10,140,real
10,570,real
11,870,real
11,180,real
11,790,real
12,360,real
12,190,real
12,380,real
12,840,real
13,410,real
13,670,real
14,200,real
14,540,real
15,220,real
15,380,real
15,700,real
15,780,real
16,340,real
16,850,real
17,1050,real
17,640,real
18,260,real
19,100,real
19,860,real
19,590,real
19,760,real
20,710,real
20,720,real
20,660,real
20,870,real
21,620,real
21,690,real
21,200,real
21,500,real
22,480,real
22,880,real
23,310,real
24,270,real
25,900,real
25,520,real
25,1030,real
25,440,real
25,610,real
26,560,real
26,410,real
26,950,real
27,430,real
27,970,real
27,1050,real
28,740,real
28,1050,real
29,780,real
30,980,real
30,760,real
30,110,real
30,280,real
30,720,real
31,780,real
32,450,real
32,190,real
32,520,real
33,320,real
33,150,real
33,300,real
33,480,real
34,1000,real
34,1010,real
34,400,real
34,450,real
34,240,real
35,710,real
35,960,real
36,700,real
36,820,real
36,510,real
36,730,real
36,670,real
37,260,real
37,180,real
37,200,real
37,320,real
38,260,real
38,980,real
38,250,real
39,640,real
39,730,real
39,470,real
40,960,real
40,830,real
41,1010,real
41,710,real
41,780,real
42,1030,real
42,350,real
42,870,real
42,550,real
43,580,real
43,530,real
43,1090,real
44,770,real
44,730,real
44,1080,real
44,710,real
44,370,real
45,1010,real
45,280,real
45,290,real
45,120,real
46,620,real
46,580,real
46,890,real
46,730,real
47,910,real
48,340,real
48,550,real
48,280,real
48,430,real
48,480,real
49,200,real
49,940,real
50,1030,real
51,740,real
51,830,real
51,270,real
51,490,real
52,900,real
53,250,real
53,700,real
53,130,real
54,490,real
54,400,real
54,700,real
54,140,real
54,570,real
55,880,real
56,840,real
56,170,real
57,570,real
57,990,real
58,1040,real
58,280,real
58,470,real
58,920,real
58,350,real
59,260,real
59,410,real
59,850,real
59,830,real
60,850,real
60,960,real
60,460,real
61,430,real
61,960,real
61,1080,real
61,380,real
62,1060,real
62,600,real
62,830,real
63,730,real
63,720,real
63,950,real
63,930,real
64,910,real
64,570,real
64,150,real
64,480,real
64,130,real
65,360,real
65,700,real
65,660,real
65,570,real
66,610,real
66,340,real
67,930,real
68,300,real
68,890,real
68,500,real
68,660,real
69,610,real
69,1030,real
69,340,real
69,1080,real
69,920,real
70,300,real
70,500,real
70,630,real
70,170,real
71,510,real
71,890,real
71,540,real
72,190,real
72,730,real
73,450,real
73,510,real
73,1070,real
73,190,real
74,150,real
75,950,real
75,1000,real
75,980,real
76,300,real
76,880,real
76,290,real
76,1070,real
76,520,real
77,860,real
78,380,real
79,330,real
79,590,real
80,300,real
