order_id,item_id,order_type
1,510,real
1,270,real
2,820,real
2,590,real
3,1030,real
3,450,real
3,170,real
3,350,real
3,840,real
4,870,real
4,600,real
4,720,real
4,890,real
4,620,real
5,510,real
5,140,real
5,250,real
5,390,real
6,250,real
6,760,real
6,570,real
6,1010,real
7,120,real
8,710,real
8,660,real
8,140,real
8,960,real
9,640,real
9,780,real
9,200,real
10,570,real
10,430,real
10,980,real
10,880,real
10,690,real
11,1010,real
11,860,real
12,330,real
13,360,real
13,280,real
13,570,real
14,490,real
14,600,real
14,1030,real
14,300,real
15,720,real
15,610,real
16,390,real
16,310,real
16,990,real
17,870,real
17,560,real
18,680,real
19,380,real
19,640,real
19,520,real
19,940,real
20,910,real
20,1030,real
21,350,real
21,760,real
21,120,real
21,810,real
22,930,real
22,190,real
22,810,real
22,130,real
23,940,real
23,1020,real
23,1070,real
23,1000,real
23,500,real
24,1080,real
24,340,real
25,530,real
25,320,real
25,280,real
26,190,real
27,500,real
28,590,real
28,1010,real
28,480,real
29,830,real
29,260,real
29,450,real
29,360,real
29,200,real
30,360,real
30,900,real
30,610,real
31,240,real
31,920,real
31,700,real
32,620,real
32,940,real
32,700,real
32,750,real
32,840,real
33,720,real
33,680,real
34,920,real
35,760,real
35,330,real
35,410,real
35,1000,real
36,620,real
37,760,real
37,110,real
37,1020,real
37,940,real
38,480,real
38,850,real
38,1040,real
39,610,real
39,960,real
39,560,real
39,270,real
40,760,real
40,590,real
40,680,real
41,230,real
41,250,real
41,780,real
41,540,real
42,820,real
42,620,real
43,170,real
43,120,real
43,240,real
44,320,real
44,1080,real
44,240,real
45,470,real
46,120,real
46,490,real
47,180,real
47,280,real
47,570,real
48,210,real
48,340,real
49,490,real
49,700,real
50,740,real
51,210,real
51,440,real
52,850,real
52,110,real
52,560,real
52,890,real
53,440,real
54,870,real
54,130,real
54,1000,real
55,680,real
55,260,real
56,420,real
56,830,real
56,390,real
57,940,real
58,340,real
58,900,real
58,470,real
58,1050,real
58,310,real
59,850,real
59,570,real
59,280,real
59,680,real
59,200,real
60,360,real
61,800,real
61,380,real
61,590,real
61,350,real
61,690,real
62,320,real
62,1000,real
62,480,real
62,400,real
63,1080,real
64,720,real
64,920,real
64,1010,real
64,170,real
64,620,real
65,830,real
66,240,real
66,340,real
66,730,real
67,210,real
67,850,real
67,540,real
68,530,real
68,540,real
68,860,real
69,180,real
70,740,real
70,580,real
71,850,real
71,1040,real
72,1060,real
72,1080,real
72,310,real
72,180,real
72,450,real
73,880,real
73,440,real
73,400,real
74,150,real
74,470,real
74,690,real
74,500,real
74,180,real
75,150,real
75,140,real
76,700,real
76,990,real
77,810,real
77,190,real
78,890,real
78,220,real
79,430,real
79,1080,real
79,870,real
79,130,real
80,610,real
80,200,real
81,1000,real
81,620,real
81,230,real
82,590,real
83,230,real
83,900,real
83,100,real
84,510,real
85,550,real
86,580,real
86,140,real
86,260,real
87,1050,real
87,890,real
87,900,real
87,510,real
87,650,real
88,1080,real
88,260,real
88,440,real
88,520,real
89,580,real
89,470,real
89,360,real
89,850,real
89,1090,real
90,840,real
90,900,real
90,630,real
91,690,real
91,390,real
92,330,real
92,120,real
92,700,real
93,600,real
94,600,real
94,1000,real
94,850,real
95,750,real
96,200,real
96,600,real
96,480,real
96,300,real
96,550,real
97,150,real
98,810,real
98,420,real
98,180,real
99,540,real
99,660,real
99,930,real
100,740,real
100,140,real
101,380,real
101,790,real
101,150,real
101,1070,real
102,570,real
102,390,real
102,730,real
103,660,real
103,950,real
103,930,real
103,820,real
103,130,real
104,430,real
104,370,real
104,940,real
105,900,real
105,1060,real
106,220,real
106,600,real
106,700,real
106,370,real
106,730,real
107,550,real
107,170,real
107,560,real
107,340,real
108,120,real
108,930,real
109,380,real
109,330,real
109,1010,real
110,750,real
110,450,real
111,730,real
111,530,real
111,600,real
112,460,real
112,390,real
113,810,real
113,1030,real
113,1040,real
113,180,real
114,700,real
115,810,real
116,900,real
116,960,real
117,990,real
117,890,real
117,350,real
118,1020,real
118,650,real
118,100,real
118,660,real
118,980,real
119,720,real
120,980,real
120,970,real
120,880,real
120,1030,real
121,530,real
121,1080,real
121,300,real
121,450,real
122,200,real
122,530,real
122,970,real
122,420,real
122,260,real
123,850,real
123,660,real
123,500,real
124,990,real
124,220,real
124,120,real
124,830,real
125,190,real
125,160,real
125,560,real
125,530,real
126,730,real
126,840,real
126,950,real
126,1030,real
127,910,real
127,310,real
128,680,real
128,690,real
129,1070,real
130,670,real
130,570,real
130,180,real
130,620,real
131,420,real
131,350,real
131,720,real
131,940,real
131,310,real
132,980,real
132,190,real
132,290,real
133,550,real
133,220,real
134,300,real
134,250,real
135,220,real
136,1020,real
136,250,real
137,420,real
137,450,real
138,530,real
138,1030,real
138,340,real
138,380,real
138,890,real
139,280,real
139,830,real
139,890,real
140,110,real
140,490,real
140,180,real
140,900,real
141,140,real
142,980,real
142,620,real
142,890,real
142,580,real
142,600,real
143,130,real
143,270,real
143,330,real
144,850,real
145,430,real
145,500,real
146,450,real
146,770,real
146,1010,real
146,290,real
147,700,real
147,760,real
148,250,real
148,170,real
149,390,real
149,240,real
149,920,real
149,190,real
149,160,real
150,330,real
150,620,real
150,990,real
150,130,real
151,290,real
151,300,real
152,190,real
152,370,real
152,1070,real
153,960,real
154,1000,real
154,800,real
154,630,real
155,140,real
155,440,real
156,500,real
156,410,real
156,1010,real
157,1010,real
158,190,real
158,1020,real
158,120,real
159,500,real
159,830,real
159,130,real
159,560,real
159,140,real
160,130,real
160,1010,real
160,910,real
160,560,real
160,980,real
161,400,real
162,910,real
162,850,real
162,530,real
162,200,real
162,950,real
163,270,real
163,1080,real
163,560,real
164,940,real
164,420,real
165,110,real
165,230,real
165,560,real
165,820,real
166,140,real
166,370,real
166,1020,real
167,410,real
168,160,real
168,850,real
168,710,real
168,600,real
168,930,real
169,870,real
169,110,real
170,1040,real
170,910,real
170,380,real
170,260,real
170,510,real
171,620,real
171,630,real
171,590,real
171,610,real
171,960,real
172,520,real
173,720,real
173,140,real
174,370,real
174,760,real
174,390,real
174,440,real
174,320,real
175,360,real
176,880,real
176,860,real
176,180,real
176,1090,real
176,250,real
177,1070,real
177,220,real
178,150,real
179,1040,real
179,1050,real
179,870,real
179,680,real
179,190,real
180,780,real
180,400,real
