order_id,item_id,order_type
1,420,real
1,940,real
1,530,real
2,970,real
2,420,real
2,610,real
2,660,real
3,290,real
3,640,real
3,450,real
3,250,real
3,350,real
4,310,real
4,850,real
5,250,real
5,270,real
5,100,real
5,810,real
6,910,real
6,920,real
6,760,real
6,240,real
7,180,real
8,240,real
8,880,real
8,180,real
9,1010,real
9,120,real
9,270,real
9,990,real
10,630,real
11,1080,real
11,810,real
12,270,real
12,770,real
12,550,real
13,640,real
13,470,real
13,880,real
13,400,real
14,430,real
15,230,real
16,320,real
16,410,real
16,100,real
16,470,real
17,220,real
17,1070,real
18,560,real
18,1020,real
19,670,real
19,790,real
19,120,real
20,670,real
20,130,real
21,890,real
21,480,real
22,820,real
22,970,real
23,820,real
23,990,real
23,420,real
23,940,real
24,470,real
24,200,real
24,1070,real
25,840,real
25,490,real
25,300,real
25,380,real
25,1040,real
26,810,real
27,830,real
27,330,real
27,1010,real
28,580,real
28,530,real
28,290,real
29,790,real
30,860,real
30,560,real
30,760,real
30,680,real
31,390,real
31,320,real
31,1070,real
31,490,real
32,750,real
32,620,real
32,550,real
32,180,real
33,560,real
33,550,real
33,220,real
33,210,real
33,510,real
34,1030,real
34,940,real
34,520,real
35,970,real
35,600,real
35,930,real
36,660,real
36,230,real
36,970,real
37,580,real
37,100,real
37,550,real
37,1090,real
37,360,real
38,180,real
38,150,real
39,630,real
39,860,real
39,320,real
40,850,real
41,600,real
41,510,real
41,550,real
41,180,real
41,970,real
42,950,real
43,400,real
43,860,real
44,320,real
45,860,real
45,260,real
46,780,real
46,160,real
46,1090,real
47,370,real
48,380,real
48,820,real
48,330,real
48,1090,real
49,460,real
50,390,real
51,120,real
51,380,real
52,250,real
52,200,real
52,580,real
52,150,real
53,660,real
53,860,real
54,940,real
54,950,real
54,700,real
55,280,real
56,100,real
56,830,real
57,660,real
57,530,real
57,1090,real
58,120,real
58,110,real
58,1020,real
58,560,real
59,370,real
59,940,real
59,260,real
59,780,real
59,420,real
60,580,real
61,960,real
61,640,real
62,590,real
63,160,real
63,600,real
64,410,real
65,600,real
65,550,real
65,340,real
65,300,real
65,110,real
66,360,real
66,810,real
66,610,real
66,300,real
66,1080,real
67,380,real
67,430,real
67,100,real
67,970,real
67,230,real
68,940,real
68,960,real
68,950,real
68,480,real
69,120,real
69,600,real
69,840,real
69,370,real
70,960,real
71,520,real
71,720,real
71,810,real
72,1070,real
72,400,real
73,370,real
73,400,real
73,880,real
74,790,real
74,120,real
74,460,real
74,1080,real
75,860,real
75,200,real
76,880,real
76,900,real
76,1060,real
77,560,real
77,940,real
77,210,real
77,1080,real
78,800,real
78,730,real
78,540,real
79,420,real
79,140,real
79,670,real
79,550,real
80,800,real
80,250,real
80,990,real
80,970,real
80,110,real
81,960,real
81,360,real
81,220,real
81,900,real
82,170,real
83,310,real
83,190,real
83,180,real
83,730,real
83,360,real
84,390,real
84,810,real
84,450,real
85,470,real
85,390,real
86,480,real
86,1010,real
86,1070,real
86,740,real
87,750,real
87,220,real
87,770,real
88,780,real
88,990,real
89,380,real
90,1080,real
90,900,real
91,670,real
92,550,real
92,570,real
92,700,real
92,160,real
92,980,real
93,440,real
93,750,real
93,640,real
93,470,real
94,430,real
94,640,real
95,450,real
95,220,real
95,570,real
95,960,real
96,600,real
96,420,real
96,720,real
96,970,real
97,290,real
97,730,real
97,410,real
97,210,real
97,840,real
98,550,real
98,220,real
99,940,real
99,100,real
100,680,real
100,360,real
100,620,real
100,1090,real
100,750,real
101,830,real
101,440,real
101,870,real
101,940,real
102,650,real
102,770,real
103,710,real
103,240,real
104,850,real
104,280,real
105,140,real
105,260,real
106,950,real
106,1090,real
106,860,real
106,380,real
106,680,real
107,440,real
107,540,real
108,800,real
108,500,real
108,770,real
108,490,real
108,1070,real
109,420,real
109,390,real
109,800,real
110,1000,real
111,830,real
111,690,real
111,120,real
111,860,real
111,730,real
112,510,real
112,380,real
113,270,real
113,560,real
113,130,real
113,810,real
113,670,real
114,270,real
114,500,real
115,1060,real
115,380,real
116,440,real
117,690,real
117,770,real
118,810,real
118,510,real
118,990,real
118,190,real
119,420,real
119,160,real
120,970,real
120,110,real
120,480,real
120,900,real
120,760,real
121,490,real
121,730,real
122,540,real
123,750,real
123,220,real
123,560,real
123,890,real
123,140,real
124,940,real
124,470,real
124,480,real
125,1070,real
125,670,real
125,310,real
125,300,real
126,1060,real
126,710,real
126,180,real
126,250,real
126,460,real
127,590,real
127,430,real
127,230,real
128,560,real
128,140,real
129,590,real
129,170,real
129,1070,real
129,420,real
130,240,real
130,120,real
130,840,real
130,1040,real
131,230,real
131,950,real
131,730,real
131,1070,real
131,390,real
132,270,real
132,560,real
133,1090,real
133,930,real
133,190,real
133,910,real
134,150,real
134,810,real
134,840,real
134,1030,real
135,430,real
135,1090,real
136,540,real
136,630,real
136,290,real
137,420,real
137,160,real
137,1070,real
137,930,real
137,140,real
138,590,real
138,110,real
138,780,real
139,1050,real
139,340,real
139,150,real
139,460,real
140,380,real
140,790,real
141,520,real
142,490,real
142,450,real
142,760,real
143,730,real
143,240,real
143,200,real
144,820,real
144,390,real
144,450,real
144,110,real
145,480,real
146,230,real
146,840,real
147,480,real
148,470,real
148,850,real
149,1080,real
149,960,real
149,100,real
149,650,real
149,390,real
150,1010,real
150,280,real
150,530,real
150,390,real
151,610,real
151,930,real
151,360,real
151,430,real
151,1040,real
152,1050,real
152,230,real
152,460,real
152,500,real
153,530,real
153,550,real
154,320,real
154,830,real
155,400,real
155,1040,real
155,1050,real
155,960,real
155,630,real
156,200,real
157,450,real
157,200,real
157,730,real
158,890,real
158,870,real
158,810,real
158,910,real
158,100,real
159,460,real
159,660,real
159,980,real
159,340,real
160,240,real
161,930,real
161,840,real
162,600,real
162,150,real
162,450,real
162,1050,real
163,730,real
163,550,real
163,670,real
163,210,real
164,260,real
165,210,real
165,940,real
165,960,real
165,120,real
165,860,real
166,1070,real
166,160,real
167,740,real
167,610,real
168,910,real
168,850,real
169,250,real
170,790,real
171,910,real
171,920,real
171,830,real
171,720,real
172,870,real
173,550,real
173,720,real
173,670,real
173,680,real
173,390,real
174,630,real
174,640,real
175,980,real
175,300,real
176,560,real
176,380,real
176,350,real
176,700,real
176,930,real
177,390,real
178,970,real
178,1090,real
178,330,real
178,190,real
179,840,real
179,390,real
179,410,real
180,1090,real
180,180,real
180,120,real
181,670,real
182,260,real
182,350,real
182,240,real
182,160,real
182,630,real
183,250,real
183,1010,real
183,260,real
183,870,real
183,490,real
184,310,real
184,580,real
184,1010,real
184,920,real
184,270,real
185,1040,real
185,740,real
185,300,real
186,450,real
186,800,real
187,910,real
188,1030,real
188,1090,real
188,220,real
188,150,real
188,800,real
189,930,real
190,230,real
190,950,real
191,1000,real
191,490,real
192,240,real
193,170,real
193,880,real
193,840,real
194,110,real
194,310,real
195,110,real
195,190,real
196,1060,real
196,1080,real
196,620,real
196,700,real
197,900,real
197,410,real
198,830,real
198,460,real
