order_id,item_id,order_type
1,950,real
2,230,real
3,1090,real
4,860,real
4,740,real
4,370,real
5,330,real
5,270,real
5,390,real
5,670,real
5,570,real
6,870,real
6,240,real
6,430,real
6,550,real
6,630,real
7,980,real
8,160,real
9,1080,real
10,300,real
10,290,real
11,600,real
11,410,real
11,630,real
11,1050,real
12,900,real
12,480,real
13,660,real
13,1070,real
14,470,real
14,350,real
14,950,real
15,680,real
15,770,real
15,510,real
15,400,real
16,600,real
16,240,real
17,200,real
17,800,real
17,1030,real
17,1000,real
18,430,real
18,890,real
18,100,real
19,320,real
19,750,real
19,250,real
19,150,real
20,1010,real
20,790,real
20,340,real
20,510,real
21,350,real
21,650,real
21,730,real
22,540,real
22,550,real
23,550,real
23,1030,real
23,420,real
23,870,real
23,280,real
24,1050,real
24,260,real
24,920,real
25,800,real
25,480,real
25,1070,real
25,1030,real
25,420,real
26,230,real
27,510,real
27,210,real
27,440,real
27,1000,real
27,730,real
28,970,real
29,470,real
30,690,real
30,1070,real
30,1000,real
31,430,real
31,340,real
31,490,real
31,820,real
31,970,real
32,1040,real
32,760,real
33,280,real
33,720,real
34,500,real
34,230,real
34,780,real
34,650,real
34,320,real
35,940,real
36,360,real
37,620,real
37,870,real
37,810,real
38,650,real
39,1070,real
39,800,real
39,770,real
40,710,real
40,170,real
41,520,real
41,410,real
41,590,real
42,570,real
42,880,real
42,400,real
43,200,real
43,540,real
43,950,real
43,430,real
43,770,real
44,890,real
45,120,real
45,260,real
45,750,real
45,1000,real
45,760,real
46,720,real
46,300,real
46,420,real
46,990,real
46,670,real
47,480,real
47,120,real
47,1030,real
48,440,real
48,670,real
48,970,real
48,500,real
49,770,real
50,230,real
50,950,real
51,560,real
51,840,real
52,160,real
52,550,real
52,960,real
52,440,real
52,990,real
53,310,real
53,580,real
53,470,real
54,910,real
54,1030,real
55,620,real
55,310,real
56,710,real
57,860,real
57,370,real
57,120,real
57,550,real
57,520,real
58,1090,real
58,510,real
58,790,real
58,720,real
58,1000,real
59,860,real
59,420,real
60,440,real
61,940,real
61,240,real
62,940,real
62,610,real
62,160,real
62,810,real
62,490,real
63,420,real
63,700,real
64,730,real
64,500,real
65,1040,real
66,580,real
66,830,real
66,430,real
67,740,real
67,390,real
67,730,real
67,170,real
67,110,real
68,1030,real
68,810,real
68,620,real
68,610,real
69,320,real
69,1080,real
69,680,real
70,1070,real
70,200,real
70,690,real
70,720,real
70,640,real
71,1010,real
72,400,real
72,890,real
72,410,real
73,750,real
73,400,real
73,1010,real
73,780,real
73,140,real
74,590,real
74,570,real
75,600,real
75,630,real
75,230,real
75,790,real
76,710,real
76,480,real
76,290,real
76,180,real
76,450,real
77,440,real
77,350,real
77,820,real
77,780,real
77,170,real
78,720,real
79,890,real
79,380,real
79,360,real
79,790,real
80,750,real
80,980,real
81,640,real
82,920,real
82,820,real
82,320,real
82,130,real
83,810,real
83,700,real
84,960,real
84,880,real
84,350,real
84,610,real
85,850,real
85,510,real
85,490,real
86,1060,real
86,570,real
86,640,real
86,190,real
86,390,real
87,760,real
87,720,real
87,870,real
87,110,real
88,230,real
88,480,real
88,370,real
89,1030,real
89,610,real
90,850,real
90,370,real
90,250,real
90,720,real
90,980,real
91,430,real
91,1000,real
91,590,real
92,380,real
93,560,real
93,140,real
93,950,real
93,1070,real
94,1060,real
94,680,real
94,1010,real
95,760,real
95,470,real
95,460,real
95,340,real
96,1070,real
96,1020,real
96,1080,real
97,110,real
97,890,real
97,240,real
98,570,real
98,830,real
99,410,real
99,300,real
100,240,real
100,200,real
100,430,real
100,790,real
101,280,real
101,370,real
101,600,real
101,750,real
101,690,real
102,820,real
102,920,real
102,380,real
102,100,real
102,220,real
103,480,real
104,950,real
104,750,real
104,490,real
104,570,real
104,140,real
105,110,real
105,280,real
105,430,real
106,690,real
106,140,real
106,670,real
107,1010,real
107,910,real
107,1050,real
107,410,real
107,560,real
108,360,real
108,1070,real
109,1010,real
109,350,real
109,940,real
109,460,real
109,270,real
110,900,real
110,950,real
110,780,real
110,220,real
110,860,real
111,600,real
112,220,real
112,530,real
112,300,real
112,350,real
113,1040,real
113,890,real
113,880,real
114,690,real
114,210,real
114,650,real
115,860,real
115,460,real
115,790,real
115,500,real
116,770,real
116,620,real
117,340,real
117,490,real
117,190,real
118,310,real
118,1060,real
119,890,real
119,960,real
119,910,real
119,1060,real
119,300,real
120,850,real
120,640,real
120,360,real
120,300,real
121,260,real
121,720,real
121,1040,real
121,970,real
121,910,real
122,620,real
122,390,real
122,1080,real
123,450,real
123,830,real
123,130,real
123,990,real
124,660,real
124,310,real
124,1090,real
124,990,real
125,490,real
125,170,real
125,790,real
126,630,real
126,400,real
126,840,real
126,640,real
126,1020,real
127,690,real
127,610,real
127,330,real
127,190,real
128,340,real
128,360,real
128,390,real
129,980,real
129,490,real
129,560,real
130,660,real
130,910,real
130,710,real
130,250,real
131,540,real
131,430,real
132,800,real
132,870,real
132,360,real
133,430,real
133,330,real
133,800,real
133,980,real
134,710,real
134,220,real
134,590,real
134,380,real
134,390,real
135,380,real
135,910,real
136,320,real
137,1030,real
137,320,real
137,1010,real
137,870,real
137,560,real
138,990,real
138,220,real
138,980,real
138,260,real
139,330,real
139,830,real
140,330,real
140,310,real
140,410,real
141,560,real
141,810,real
141,1000,real
142,310,real
142,650,real
143,180,real
143,640,real
143,1030,real
143,120,real
144,220,real
144,740,real
144,290,real
145,570,real
145,510,real
145,840,real
146,450,real
146,890,real
146,100,real
146,560,real
147,210,real
148,760,real
148,550,real
148,850,real
148,490,real
149,570,real
150,550,real
150,600,real
150,870,real
150,520,real
151,1030,real
151,1050,real
152,940,real
152,100,real
152,200,real
153,640,real
153,550,real
153,770,real
153,570,real
153,360,real
154,620,real
154,550,real
155,420,real
155,980,real
155,580,real
155,150,real
155,790,real
156,900,real
156,940,real
156,1000,real
156,340,real
157,760,real
157,780,real
157,580,real
157,220,real
157,1080,real
158,620,real
158,530,real
158,190,real
158,480,real
158,280,real
159,470,real
159,260,real
159,580,real
160,620,real
160,990,real
160,860,real
160,740,real
161,970,real
161,600,real
161,890,real
161,490,real
161,370,real
162,260,real
162,210,real
163,1090,real
163,460,real
163,640,real
163,670,real
163,250,real
164,1040,real
164,670,real
164,990,real
164,460,real
165,920,real
165,470,real
166,360,real
166,340,real
166,560,real
166,740,real
166,410,real
167,250,real
167,570,real
168,830,real
168,150,real
168,450,real
168,1030,real
168,460,real
169,680,real
170,110,real
170,120,real
171,550,real
171,370,real
172,510,real
172,750,real
172,970,real
172,930,real
172,360,real
173,230,real
173,240,real
173,390,real
174,430,real
174,790,real
174,1060,real
174,680,real
174,370,real
175,450,real
175,420,real
175,330,real
176,440,real
176,420,real
176,1050,real
176,240,real
176,940,real
177,760,real
178,410,real
178,700,real
178,930,real
179,690,real
179,280,real
180,380,real
181,890,real
182,1040,real
182,240,real
182,730,real
182,990,real
182,270,real
183,890,real
183,1060,real
183,310,real
184,620,real
185,160,real
186,440,real
186,450,real
187,400,real
188,690,real
188,880,real
188,670,real
188,1030,real
188,140,real
189,880,real
189,740,real
189,1000,real
189,530,real
190,130,real
190,810,real
190,930,real
190,550,real
190,830,real
191,610,real
191,820,real
191,1020,real
191,990,real
192,660,real
192,860,real
193,520,real
193,240,real
193,170,real
193,920,real
193,330,real
194,720,real
194,550,real
195,1020,real
195,820,real
196,390,real
197,720,real
197,560,real
197,130,real
197,630,real
198,420,real
198,1080,real
199,330,real
200,260,real
201,670,real
201,110,real
202,550,real
202,640,real
202,140,real
202,1000,real
203,760,real
204,820,real
204,710,real
204,250,real
205,930,real
205,580,real
205,180,real
205,370,real
206,510,real
206,890,real
206,820,real
206,550,real
206,340,real
207,620,real
207,650,real
208,770,real
209,470,real
209,820,real
209,950,real
209,760,real
209,240,real
210,290,real
210,1030,real
210,1010,real
211,990,real
211,580,real
211,730,real
211,980,real
211,1010,real
212,1030,real
212,550,real
212,860,real
212,460,real
212,910,real
213,760,real
213,250,real
213,800,real
213,420,real
213,1020,real
214,840,real
215,700,real
215,760,real
215,970,real
215,560,real
216,360,real
216,720,real
216,920,real
216,330,real
216,380,real
217,240,real
218,210,real
218,700,real
219,710,real
220,910,real
220,270,real
220,740,real
221,1030,real
221,530,real
221,660,real
221,890,real
222,230,real
222,510,real
222,300,real
222,530,real
223,870,real
223,480,real
224,810,real
224,400,real
224,200,real
224,890,real
224,470,real
225,660,real
226,1000,real
226,670,real
226,710,real
226,470,real
227,860,real
227,890,real
227,710,real
227,630,real
227,180,real
228,190,real
228,870,real
229,1060,real
229,260,real
229,660,real
229,920,real
230,270,real
230,630,real
231,840,real
231,930,real
231,670,real
232,830,real
232,670,real
232,190,real
233,170,real
233,230,real
233,540,real
234,180,real
234,960,real
234,650,real
235,730,real
235,680,real
235,300,real
236,620,real
236,970,real
236,660,real
236,520,real
237,280,real
238,700,real
238,840,real
238,200,real
238,470,real
239,200,real
240,600,real
240,660,real
240,630,real
241,1060,real
241,1010,real
241,910,real
241,790,real
242,460,real
242,990,real
242,550,real
242,250,real
243,700,real
243,690,real
244,380,real
245,1010,real
245,310,real
245,1040,real
245,670,real
245,770,real
246,340,real
246,820,real
246,830,real
247,340,real
248,490,real
248,1020,real
248,230,real
249,770,real
249,140,real
249,870,real
250,600,real
250,610,real
251,200,real
251,250,real
251,810,real
251,290,real
251,670,real
252,270,real
253,410,real
253,160,real
253,310,real
253,940,real
253,240,real
254,130,real
254,930,real
254,860,real
254,240,real
255,370,real
255,290,real
255,780,real
256,830,real
256,390,real
256,270,real
256,770,real
256,140,real
257,440,real
257,220,real
257,180,real
257,900,real
258,130,real
258,890,real
259,860,real
259,360,real
259,540,real
260,710,real
260,160,real
260,440,real
260,990,real
260,640,real
261,620,real
261,420,real
261,810,real
261,1000,real
261,920,real
262,1000,real
262,280,real
262,710,real
262,300,real
262,610,real
263,400,real
263,590,real
263,930,real
264,250,real
264,130,real
265,310,real
265,930,real
265,910,real
265,770,real
265,650,real
266,130,real
267,1070,real
267,890,real
267,760,real
268,740,real
268,160,real
268,190,real
268,220,real
269,120,real
269,380,real
269,290,real
270,560,real
270,1030,real
271,220,real
271,740,real
271,140,real
271,550,real
272,220,real
272,160,real
272,520,real
272,440,real
272,610,real
273,990,real
274,430,real
274,300,real
274,1020,real
275,540,real
276,1060,real
276,620,real
277,150,real
277,520,real
277,300,real
277,480,real
277,710,real
278,1090,real
279,680,real
280,930,real
280,890,real
280,470,real
280,940,real
281,110,real
281,990,real
281,330,real
281,590,real
281,300,real
282,320,real
282,640,real
282,630,real
283,320,real
283,800,real
283,590,real
284,600,real
284,540,real
284,380,real
284,180,real
284,290,real
285,1000,real
286,460,real
287,230,real
288,840,real
289,830,real
289,930,real
289,1000,real
289,940,real
289,740,real
290,210,real
290,480,real
291,780,real
291,440,real
291,220,real
291,820,real
292,520,real
292,420,real
292,620,real
292,1010,real
293,940,real
294,660,real
294,490,real
294,840,real
295,960,real
295,150,real
296,670,real
296,830,real
297,190,real
297,580,real
297,790,real
297,240,real
297,720,real
298,480,real
298,860,real
299,420,real
299,530,real
299,390,real
299,810,real
300,550,real
300,380,real
300,540,real
300,810,real
301,220,real
301,740,real
302,1010,real
303,470,real
303,1030,real
303,920,real
303,830,real
304,590,real
304,910,real
304,200,real
305,300,real
305,530,real
305,1070,real
306,980,real
306,660,real
307,190,real
307,470,real
307,620,real
308,720,real
308,460,real
309,440,real
309,810,real
309,240,real
309,840,real
309,950,real
310,520,real
310,670,real
310,110,real
310,570,real
310,200,real
311,980,real
311,500,real
312,910,real
312,820,real
312,250,real
312,530,real
313,450,real
313,140,real
314,940,real
315,1020,real
315,800,real
315,930,real
315,960,real
315,890,real
316,720,real
317,910,real
317,280,real
318,1090,real
318,230,real
318,550,real
318,830,real
318,590,real
319,170,real
319,410,real
319,800,real
319,740,real
319,350,real
320,1010,real
320,970,real
321,100,real
321,860,real
321,1060,real
321,620,real
322,530,real
322,1050,real
322,930,real
323,960,real
324,820,real
325,730,real
325,600,real
326,620,real
326,660,real
326,960,real
326,590,real
327,580,real
327,230,real
328,890,real
328,960,real
328,290,real
328,770,real
329,180,real
329,470,real
329,540,real
330,980,real
330,730,real
330,530,real
331,290,real
331,120,real
331,790,real
332,840,real
332,830,real
332,680,real
333,810,real
333,1040,real
334,700,real
334,430,real
335,780,real
336,870,real
337,500,real
337,230,real
337,600,real
337,130,real
338,710,real
338,630,real
338,820,real
339,410,real
339,870,real
339,760,real
339,1050,real
339,460,real
340,410,real
340,580,real
340,880,real
340,850,real
340,200,real
341,220,real
342,130,real
342,320,real
342,140,real
343,740,real
344,580,real
344,600,real
344,590,real
345,710,real
345,980,real
345,760,real
345,200,real
345,360,real
346,890,real
346,1080,real
346,230,real
346,100,real
347,410,real
347,1040,real
348,660,real
348,120,real
348,1010,real
348,930,real
348,810,real
349,1020,real
349,410,real
350,550,real
350,470,real
350,530,real
350,110,real
351,270,real
351,710,real
352,1030,real
353,650,real
353,850,real
353,220,real
353,680,real
353,620,real
354,720,real
355,120,real
355,830,real
355,450,real
355,970,real
356,780,real
356,390,real
356,1080,real
356,210,real
357,1040,real
357,570,real
357,330,real
358,920,real
359,760,real
359,540,real
359,710,real
359,800,real
359,250,real
360,970,real
360,630,real
360,640,real
360,360,real
361,1010,real
361,1080,real
361,1040,real
361,360,real
361,600,real
362,120,real
362,1090,real
363,460,real
364,550,real
364,560,real
364,320,real
364,1050,real
364,1080,real
365,500,real
365,730,real
365,580,real
365,490,real
365,520,real
366,260,real
366,530,real
366,950,real
367,1030,real
367,1090,real
367,400,real
367,880,real
367,240,real
368,680,real
368,740,real
368,830,real
369,410,real
369,560,real
369,160,real
370,680,real
370,690,real
370,280,real
370,800,real
370,1020,real
371,380,real
371,220,real
371,810,real
371,160,real
371,860,real
372,1000,real
373,180,real
373,250,real
373,490,real
373,1010,real
374,660,real
375,900,real
375,380,real
375,270,real
375,670,real
375,570,real
376,780,real
