order_id,item_id,order_type,site
1,330,simulated,F20
1,110,simulated,F20
1,1010,simulated,F20
2,460,simulated,F20
2,740,simulated,F20
2,980,simulated,F20
2,190,simulated,F20
3,400,simulated,F20
3,150,simulated,F20
3,1090,simulated,F20
3,1020,simulated,F20
3,160,simulated,F20
4,920,simulated,F20
5,230,simulated,F4
6,720,simulated,F14
7,430,simulated,F7
7,260,simulated,F7
8,100,simulated,F20
8,890,simulated,F20
8,1040,simulated,F20
9,630,simulated,F20
9,900,simulated,F20
10,690,simulated,F20
10,390,simulated,F20
10,220,simulated,F20
10,280,simulated,F20
10,180,simulated,F20
11,810,simulated,F20
12,1050,simulated,F20
12,990,simulated,F20
12,910,simulated,F20
12,450,simulated,F20
12,620,simulated,F20
13,340,simulated,F20
13,670,simulated,F20
13,220,simulated,F20
13,800,simulated,F20
13,640,simulated,F20
14,410,simulated,F20
14,200,simulated,F20
14,610,simulated,F20
15,160,simulated,F12
15,480,simulated,F12
16,1020,simulated,F20
16,480,simulated,F20
17,920,simulated,F20
17,730,simulated,F20
17,490,simulated,F20
17,270,simulated,F20
17,870,simulated,F20
18,830,simulated,F20
18,430,simulated,F20
19,310,simulated,F20
19,930,simulated,F20
20,340,simulated,F14
20,260,simulated,F14
21,510,simulated,F11
22,440,simulated,F20
22,210,simulated,F20
23,690,simulated,F16
24,570,simulated,F20
24,430,simulated,F20
25,480,simulated,F14
25,190,simulated,F14
26,1010,simulated,F19
26,780,simulated,F19
27,600,simulated,F20
27,1030,simulated,F20
27,580,simulated,F20
27,160,simulated,F20
28,210,simulated,F20
28,990,simulated,F20
28,590,simulated,F20
29,250,simulated,F20
29,110,simulated,F20
29,330,simulated,F20
29,560,simulated,F20
29,930,simulated,F20
30,930,simulated,F20
30,690,simulated,F20
30,230,simulated,F20
30,350,simulated,F20
30,260,simulated,F20
31,650,simulated,F12
31,470,simulated,F12
32,1080,simulated,F20
32,250,simulated,F20
32,380,simulated,F20
32,970,simulated,F20
33,530,simulated,F20
33,880,simulated,F20
33,800,simulated,F20
34,960,simulated,F18
34,940,simulated,F18
35,640,simulated,F20
