order_id,item_id,order_type,site
1,510,real,F16
1,270,real,F16
2,820,real,F18
2,590,real,F18
3,1030,real,F20
3,450,real,F20
3,170,real,F20
3,350,real,F20
3,840,real,F20
4,870,real,F20
4,600,real,F20
4,720,real,F20
4,890,real,F20
4,620,real,F20
5,510,real,F12
5,140,real,F12
5,250,real,F12
5,390,real,F12
6,250,real,F20
6,760,real,F20
6,570,real,F20
6,1010,real,F20
7,120,real,F10
8,710,real,F20
8,660,real,F20
8,140,real,F20
8,960,real,F20
9,640,real,F15
9,780,real,F15
9,200,real,F15
10,570,real,F18
10,430,real,F18
10,980,real,F18
10,880,real,F18
10,690,real,F18
11,1010,real,F20
11,860,real,F20
12,330,real,F11
13,360,real,F8
13,280,real,F8
13,570,real,F8
14,490,real,F20
14,600,real,F20
14,1030,real,F20
14,300,real,F20
15,720,real,F13
15,610,real,F13
16,390,real,F20
16,310,real,F20
16,990,real,F20
17,870,real,F20
17,560,real,F20
18,680,real,F15
19,380,real,F19
19,640,real,F19
19,520,real,F19
19,940,real,F19
20,910,real,F20
20,1030,real,F20
21,350,real,F17
21,760,real,F17
21,120,real,F17
21,810,real,F17
22,930,real,F16
22,190,real,F16
22,810,real,F16
22,130,real,F16
23,940,real,F20
23,1020,real,F20
23,1070,real,F20
23,1000,real,F20
23,500,real,F20
24,1080,real,F20
24,340,real,F20
25,530,real,F13
25,320,real,F13
25,280,real,F13
26,190,real,F4
27,500,real,F7
28,590,real,F20
28,1010,real,F20
28,480,real,F20
29,830,real,F16
29,260,real,F16
29,450,real,F16
29,360,real,F16
29,200,real,F16
30,360,real,F20
30,900,real,F20
30,610,real,F20
31,240,real,F16
31,920,real,F16
31,700,real,F16
32,620,real,F20
32,940,real,F20
32,700,real,F20
32,750,real,F20
32,840,real,F20
33,720,real,F20
33,680,real,F20
34,920,real,F16
35,760,real,F18
35,330,real,F18
35,410,real,F18
35,1000,real,F18
36,620,real,F14
37,760,real,F20
37,110,real,F20
37,1020,real,F20
37,940,real,F20
38,480,real,F20
38,850,real,F20
38,1040,real,F20
39,610,real,F20
39,960,real,F20
39,560,real,F20
39,270,real,F20
40,760,real,F16
40,590,real,F16
40,680,real,F16
41,230,real,F20
41,250,real,F20
41,780,real,F20
41,540,real,F20
42,820,real,F15
42,620,real,F15
43,170,real,F13
43,120,real,F13
43,240,real,F13
44,320,real,F20
44,1080,real,F20
44,240,real,F20
45,470,real,F8
46,120,real,F10
46,490,real,F10
47,180,real,F8
47,280,real,F8
47,570,real,F8
48,210,real,F8
48,340,real,F8
49,490,real,F20
49,700,real,F20
50,740,real,F12
51,210,real,F9
51,440,real,F9
52,850,real,F20
52,110,real,F20
52,560,real,F20
52,890,real,F20
53,440,real,F8
54,870,real,F18
54,130,real,F18
54,1000,real,F18
55,680,real,F20
55,260,real,F20
56,420,real,F20
56,830,real,F20
56,390,real,F20
57,940,real,F19
58,340,real,F20
58,900,real,F20
58,470,real,F20
58,1050,real,F20
58,310,real,F20
59,850,real,F20
59,570,real,F20
59,280,real,F20
59,680,real,F20
59,200,real,F20
60,360,real,F13
61,800,real,F15
61,380,real,F15
61,590,real,F15
61,350,real,F15
61,690,real,F15
62,320,real,F20
62,1000,real,F20
62,480,real,F20
62,400,real,F20
63,1080,real,F20
64,720,real,F20
64,920,real,F20
64,1010,real,F20
64,170,real,F20
64,620,real,F20
65,830,real,F20
66,240,real,F16
66,340,real,F16
66,730,real,F16
67,210,real,F20
67,850,real,F20
67,540,real,F20
68,530,real,F18
68,540,real,F18
68,860,real,F18
69,180,real,F7
70,740,real,F13
70,580,real,F13
71,850,real,F20
71,1040,real,F20
72,1060,real,F20
72,1080,real,F20
72,310,real,F20
72,180,real,F20
72,450,real,F20
73,880,real,F20
73,440,real,F20
73,400,real,F20
74,150,real,F20
74,470,real,F20
74,690,real,F20
74,500,real,F20
74,180,real,F20
75,150,real,F3
75,140,real,F3
76,700,real,F19
76,990,real,F19
77,810,real,F20
77,190,real,F20
78,890,real,F16
78,220,real,F16
79,430,real,F20
79,1080,real,F20
79,870,real,F20
79,130,real,F20
80,610,real,F20
80,200,real,F20
81,1000,real,F19
81,620,real,F19
81,230,real,F19
82,590,real,F13
83,230,real,F20
83,900,real,F20
83,100,real,F20
84,510,real,F18
85,550,real,F12
86,580,real,F15
86,140,real,F15
86,260,real,F15
87,1050,real,F20
87,890,real,F20
87,900,real,F20
87,510,real,F20
87,650,real,F20
88,1080,real,F20
88,260,real,F20
88,440,real,F20
88,520,real,F20
89,580,real,F20
89,470,real,F20
89,360,real,F20
89,850,real,F20
89,1090,real,F20
90,840,real,F20
90,900,real,F20
90,630,real,F20
91,690,real,F13
91,390,real,F13
92,330,real,F14
92,120,real,F14
92,700,real,F14
93,600,real,F9
94,600,real,F20
94,1000,real,F20
94,850,real,F20
95,750,real,F13
96,200,real,F1
96,600,real,F1
96,480,real,F1
96,300,real,F1
96,550,real,F1
97,150,real,F8
98,810,real,F15
98,420,real,F15
98,180,real,F15
99,540,real,F18
99,660,real,F18
99,930,real,F18
100,740,real,F15
100,140,real,F15
101,380,real,F20
101,790,real,F20
101,150,real,F20
101,1070,real,F20
102,570,real,F20
102,390,real,F20
