order_id,item_id,order_type,site
1,410,real,F10
2,980,real,F20
2,510,real,F20
2,200,real,F20
3,730,real,F20
3,650,real,F20
3,1040,real,F20
3,260,real,F20
4,310,real,F9
5,700,real,F18
5,830,real,F18
5,590,real,F18
6,870,real,F20
6,760,real,F20
6,680,real,F20
7,370,real,F16
7,820,real,F16
8,270,real,F20
8,950,real,F20
8,480,real,F20
8,750,real,F20
8,650,real,F20
9,1070,real,F20
9,230,real,F20
9,810,real,F20
10,790,real,F20
10,430,real,F17
10,470,real,F20
11,220,real,F13
11,310,real,F13
11,670,real,F13
11,320,real,F13
11,150,real,F13
12,710,real,F16
12,200,real,F16
12,370,real,F16
13,610,real,F10
14,160,real,F20
14,870,real,F20
14,440,real,F20
14,1070,real,F20
15,500,real,F20
15,1080,real,F20
15,890,real,F20
16,620,real,F20
16,420,real,F20
16,1000,real,F20
17,1060,real,F20
17,120,real,F20
17,920,real,F20
17,710,real,F20
17,410,real,F20
18,710,real,F17
18,680,real,F17
18,400,real,F17
18,180,real,F17
19,520,real,F11
20,940,real,F20
20,890,real,F20
20,810,real,F20
20,720,real,F20
20,330,real,F20
21,1020,real,F20
22,400,real,F16
22,840,real,F16
23,1050,real,F20
23,720,real,F20
23,550,real,F20
23,440,real,F20
23,390,real,F20
24,180,real,F20
24,1030,real,F20
24,870,real,F20
24,930,real,F20
24,570,real,F20
25,350,real,F16
25,600,real,F16
25,740,real,F16
26,450,real,F13
26,510,real,F13
26,670,real,F13
27,540,real,F20
27,1020,real,F20
28,910,real,F17
29,820,real,F17
30,340,real,F6
31,920,real,F20
31,870,real,F20
31,270,real,F20
31,370,real,F20
31,1090,real,F20
32,1030,real,F20
33,160,real,F20
33,900,real,F20
33,240,real,F20
33,460,real,F20
34,880,real,F20
35,150,real,F20
35,990,real,F20
35,880,real,F20
36,470,real,F12
37,180,real,F15
37,750,real,F15
37,380,real,F15
37,260,real,F15
38,220,real,F19
38,690,real,F19
38,680,real,F19
39,640,real,F14
40,660,real,F20
40,640,real,F20
40,940,real,F20
41,390,real,F8
41,540,real,F8
41,460,real,F8
42,900,real,F20
42,300,real,F20
42,290,real,F20
42,210,real,F20
43,560,real,F20
43,410,real,F20
43,300,real,F20
44,940,real,F17
44,490,real,F17
44,830,real,F17
44,440,real,F17
44,740,real,F17
45,930,real,F20
45,1060,real,F20
45,260,real,F20
46,610,real,F19
46,880,real,F20
47,790,real,F18
