order_id,item_id,order_type,site
1,720,real,F15
1,690,real,F15
1,760,real,F15
1,600,real,F15
1,740,real,F15
2,870,real,F20
2,280,real,F20
3,710,real,F20
3,480,real,F20
3,260,real,F20
3,350,real,F20
4,850,real,F20
4,290,real,F20
4,350,real,F20
4,120,real,F20
4,200,real,F20
5,810,real,F2
5,400,real,F2
6,170,real,F19
6,190,real,F19
6,950,real,F19
6,520,real,F19
7,590,real,F11
7,120,real,F11
7,240,real,F11
8,750,real,F15
8,830,real,F15
8,210,real,F15
9,450,real,F8
10,150,real,F20
10,690,real,F20
10,490,real,F20
10,270,real,F20
11,1080,real,F20
11,760,real,F20
11,350,real,F20
11,120,real,F20
11,700,real,F20
12,730,real,F14
12,400,real,F14
12,230,real,F14
12,360,real,F14
13,670,real,F20
13,830,real,F20
14,340,real,F20
14,600,real,F20
14,700,real,F20
14,450,real,F20
15,910,real,F16
16,760,real,F16
17,330,real,F7
18,660,real,F20
18,150,real,F20
18,330,real,F20
18,360,real,F20
19,530,real,F11
19,290,real,F11
19,150,real,F11
20,760,real,F15
20,460,real,F15
20,260,real,F15
20,430,real,F15
20,360,real,F15
21,320,real,F18
21,1090,real,F18
21,230,real,F18
22,560,real,F11
23,200,real,F15
23,450,real,F15
23,790,real,F15
24,900,real,F20
24,240,real,F20
24,850,real,F20
25,920,real,F17
26,180,real,F20
26,300,real,F20
26,520,real,F20
26,1030,real,F20
27,900,real,F20
27,320,real,F20
27,340,real,F20
28,650,real,F16
29,930,real,F20
29,760,real,F20
30,650,real,F20
30,530,real,F20
30,1080,real,F20
30,340,real,F20
30,860,real,F20
31,510,real,F16
31,370,real,F16
31,420,real,F16
31,460,real,F16
31,570,real,F16
32,830,real,F20
33,840,real,F20
33,1080,real,F20
33,1050,real,F20
33,270,real,F20
33,460,real,F20
34,440,real,F8
34,200,real,F8
35,290,real,F20
35,350,real,F20
35,120,real,F20
35,130,real,F20
35,730,real,F20
36,630,real,F16
36,720,real,F16
36,700,real,F16
36,220,real,F16
37,990,real,F19
37,360,real,F19
38,830,real,F17
38,120,real,F17
38,870,real,F17
38,630,real,F17
38,130,real,F17
39,310,real,F5
40,360,real,F6
41,470,real,F8
42,400,real,F20
42,1030,real,F20
43,140,real,F20
43,420,real,F20
43,870,real,F20
43,320,real,F20
44,640,real,F19
44,860,real,F19
44,1030,real,F19
44,340,real,F19
45,300,real,F15
45,620,real,F15
45,390,real,F15
45,560,real,F15
46,820,real,F20
46,810,real,F20
47,100,real,F17
47,930,real,F17
48,630,real,F20
48,230,real,F20
49,780,real,F20
49,770,real,F20
49,670,real,F20
49,1020,real,F20
50,670,real,F20
50,850,real,F20
50,720,real,F20
51,840,real,F20
51,130,real,F20
51,890,real,F20
51,900,real,F20
51,420,real,F20
52,1080,real,F20
53,430,real,F20
53,800,real,F20
53,410,real,F20
53,490,real,F20
54,520,real,F11
55,960,real,F20
56,1090,real,F20
56,590,real,F20
57,970,real,F20
57,410,real,F20
57,290,real,F20
57,380,real,F20
57,600,real,F20
58,910,real,F20
58,120,real,F20
58,980,real,F20
59,440,real,F20
59,880,real,F20
60,1020,real,F20
61,290,real,F5
62,660,real,F12
63,750,real,F17
63,820,real,F17
63,410,real,F17
63,730,real,F17
63,350,real,F17
64,490,real,F9
64,230,real,F9
64,420,real,F9
64,310,real,F9
65,160,real,F20
65,1020,real,F20
65,610,real,F20
65,1070,real,F20
66,600,real,F11
67,530,real,F18
67,470,real,F18
67,1090,real,F18
67,720,real,F18
67,820,real,F18
68,620,real,F20
68,650,real,F20
68,590,real,F20
68,660,real,F20
68,1050,real,F20
69,400,real,F20
69,860,real,F20
69,1090,real,F20
69,620,real,F20
69,350,real,F20
70,570,real,F20
70,890,real,F20
70,380,real,F20
70,580,real,F20
70,1010,real,F20
71,220,real,F15
71,670,real,F15
71,650,real,F15
72,1030,real,F20
72,290,real,F20
73,470,real,F9
74,320,real,F20
74,350,real,F20
74,180,real,F20
74,110,real,F20
75,130,real,F20
75,940,real,F20
75,300,real,F20
75,280,real,F20
76,1010,real,F20
76,1070,real,F20
76,980,real,F20
76,760,real,F20
76,690,real,F20
77,470,real,F9
78,1050,real,F20
78,1010,real,F20
79,110,real,F18
79,520,real,F18
79,790,real,F18
79,630,real,F18
79,870,real,F18
80,750,real,F18
80,1010,real,F18
80,500,real,F18
81,190,real,F17
81,240,real,F17
81,130,real,F17
81,690,real,F17
81,980,real,F17
82,710,real,F20
82,950,real,F20
83,100,real,F14
83,500,real,F14
83,270,real,F14
83,620,real,F14
84,780,real,F20
84,890,real,F20
84,560,real,F20
84,300,real,F20
84,340,real,F20
85,740,real,F19
85,1030,real,F19
85,840,real,F19
85,310,real,F19
85,1050,real,F19
86,750,real,F15
87,670,real,F15
87,740,real,F15
88,1080,real,F18
88,860,real,F18
88,460,real,F18
88,120,real,F18
88,300,real,F18
89,1090,real,F20
89,410,real,F20
89,230,real,F20
89,340,real,F20
89,250,real,F20
90,560,real,F18
90,710,real,F18
90,140,real,F18
90,690,real,F18
91,1000,real,F20
91,910,real,F20
91,270,real,F20
92,690,real,F17
92,970,real,F17
92,380,real,F17
93,650,real,F20
93,450,real,F20
93,240,real,F20
93,520,real,F20
94,420,real,F20
94,410,real,F20
94,700,real,F20
95,560,real,F11
